emp_id,sector,job_title,soc_code,annual_salary_usd,ai_salary_premium_pct,demand_growth_yoy_pct,is_remote_eligible,is_llm_role,task_codifiability_score,education_mismatch_idx,resilience_score,displacement_occurred
11515,Production,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51-4072.00,125000,11.4,29.7,FALSE,FALSE,0.6133,0,7.08,FALSE
11516,Production,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021.00,251000,5.2,17.2,FALSE,FALSE,0.3882,0.3844,3.96,FALSE
11517,Healthcare Practitioners,Medical Equipment Preparers,31-9093.00,384000,16.4,15.5,TRUE,FALSE,0.7687,0.67,4.74,TRUE
11518,Management,Information Technology Project Managers,15-1299.09,213000,9.5,32.8,TRUE,FALSE,0.9282,0.5059,7.51,TRUE
11519,Technology/Computer,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",55-3019.00,111000,15.4,12.5,TRUE,FALSE,0.3067,0.6602,4.04,TRUE
11520,Management,"Directors, Religious Activities and Education",21-2021.00,239000,17.2,21.7,FALSE,FALSE,0.7977,0.5678,6.06,FALSE
11521,Technology/Computer,"Community and Social Service Specialists, All Other",21-1099.00,180000,15,26.4,TRUE,FALSE,0.2564,0.4961,6.78,TRUE
11522,Arts & Design,Artillery and Missile Officers,55-1014.00,140000,17,21.7,TRUE,FALSE,0.2531,0.0292,6.04,FALSE
11523,Architecture & Engineering,Electrical and Electronic Engineering Technologists and Technicians,17-3023.00,152000,15.6,70.4,FALSE,FALSE,0.7854,0.9716,15.64,FALSE
11524,Management,"Managers, All Other",11-9199.00,206000,5.8,17,FALSE,TRUE,0.4101,0.43,3.98,FALSE
11525,Education,"Anthropology and Archeology Teachers, Postsecondary",25-1061.00,261000,12.2,53.7,FALSE,TRUE,0.8269,0.6977,11.96,FALSE
11526,Office Support,Power Distributors and Dispatchers,51-8012.00,140000,9.5,26.5,TRUE,FALSE,0.6454,0.1404,6.25,TRUE
11527,Production,Nuclear Power Reactor Operators,51-8011.00,113000,9.4,7.1,FALSE,FALSE,0.6225,0.5076,2.36,FALSE
11528,Technology/Computer,Computer and Information Research Scientists,15-1221.00,203000,13,29.1,TRUE,FALSE,0.7936,0.3606,7.12,FALSE
11529,Office Support,"Pourers and Casters, Metal",51-4052.00,98000,6.5,16.4,TRUE,TRUE,0.7075,0.9266,3.93,FALSE
11530,Office Support,Payroll and Timekeeping Clerks,43-3051.00,95000,12.7,19.4,TRUE,FALSE,0.6322,0.4391,5.15,TRUE
11531,Education,"Middle School Teachers, Except Special and Career/Technical Education",25-2022.00,232000,8.8,51.1,FALSE,TRUE,0.6596,0.8972,11.1,FALSE
11532,Protective Service,Firefighters,33-2011.00,99000,9.2,29.4,FALSE,FALSE,0.8787,0.1807,6.8,FALSE
11533,Office Support,Probation Officers and Correctional Treatment Specialists,21-1092.00,172000,6.8,24.2,TRUE,FALSE,1,0.8423,5.52,TRUE
11534,Management,Producers and Directors,27-2012.00,195000,16.1,5.7,TRUE,FALSE,0.7519,0.2949,2.75,TRUE
11535,Office Support,Animal Trainers,39-2011.00,119000,13.1,10.2,TRUE,FALSE,0.8028,0.1368,3.35,TRUE
11536,Office Support,"Court, Municipal, and License Clerks",43-4031.00,229000,12.2,9,TRUE,FALSE,0.5919,0,3.02,TRUE
11537,Production,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,53-1043.00,221000,17.2,19.6,FALSE,FALSE,0.7759,0.8299,5.64,FALSE
11538,Production,"Paving, Surfacing, and Tamping Equipment Operators",47-2071.00,129000,13.7,12,FALSE,FALSE,0.6834,0.5941,3.77,FALSE
11539,Healthcare Practitioners,"Environmental Scientists and Specialists, Including Health",19-2041.00,138000,8.9,23.2,TRUE,FALSE,1,0.4173,5.53,FALSE
11540,Life/Physical Science,Bioinformatics Scientists,19-1029.01,95000,10,16.9,FALSE,FALSE,0.927,0.5154,4.38,FALSE
11541,Office Support,Motion Picture Projectionists,39-3021.00,135000,15.7,19.6,TRUE,FALSE,0.4535,0.588,5.49,TRUE
11542,Office Support,Tile and Stone Setters,47-2044.00,175000,17.8,15.6,TRUE,FALSE,0.6485,0.338,4.9,TRUE
11543,Construction,Construction Laborers,47-2061.00,191000,9.4,56.5,FALSE,TRUE,0.8641,0.8753,12.24,FALSE
11544,Office Support,Machine Feeders and Offbearers,53-7063.00,150000,10.9,19.6,TRUE,TRUE,0.5885,0.2601,5.01,FALSE
11545,Business & Financial,"News Analysts, Reporters, and Journalists",27-3023.00,199000,12.2,23.2,FALSE,FALSE,0.6793,0.4161,5.86,FALSE
11546,Architecture & Engineering,Logistics Engineers,13-1081.01,235000,17.3,58.3,TRUE,FALSE,0.7632,0.4121,13.39,FALSE
11547,Office Support,Refuse and Recyclable Material Collectors,53-7081.00,141000,4.1,23.2,TRUE,FALSE,0.4761,0.1074,5.05,TRUE
11548,Office Support,"Layout Workers, Metal and Plastic",51-4192.00,312000,13.7,29.2,TRUE,FALSE,0.7537,0.0892,7.21,TRUE
11549,Office Support,"Physicians, All Other",29-1229.00,155000,8,67.7,TRUE,TRUE,0.6969,0.1572,14.34,FALSE
11550,Education,"Career/Technical Education Teachers, Secondary School",25-2032.00,384000,16.4,15.5,FALSE,FALSE,0.9776,0.4159,4.74,TRUE
11551,Management,Medical and Health Services Managers,11-9111.00,236000,3.9,29.4,TRUE,FALSE,1,0.1389,6.27,FALSE
11552,Architecture & Engineering,Mechanical Engineering Technologists and Technicians,17-3027.00,222000,15.2,28.7,FALSE,FALSE,0.7921,0.3543,7.26,FALSE
11553,Sales,Retail Loss Prevention Specialists,33-9099.02,147000,8.5,56.6,FALSE,FALSE,0.6401,0.153,12.17,FALSE
11554,Office Support,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096.00,177000,9.4,26.2,TRUE,FALSE,0.923,0.2408,6.18,TRUE
11555,Office Support,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093.00,100000,11.9,70.5,TRUE,FALSE,0.9023,0.2795,15.29,TRUE
11556,Technology/Computer,"Foreign Language and Literature Teachers, Postsecondary",25-1124.00,261600,7,20.9,TRUE,FALSE,0.5397,0.7455,4.88,TRUE
11557,Office Support,Payroll and Timekeeping Clerks,43-3051.00,264000,14,6,TRUE,FALSE,0.5563,0.4085,2.6,TRUE
11558,Office Support,"Stone Cutters and Carvers, Manufacturing",51-9195.03,237000,14.2,29,TRUE,FALSE,0.9235,0.1213,7.22,TRUE
11559,Management,Administrative Services Managers,11-3012.00,172000,10.3,76.7,FALSE,FALSE,0.7848,0.3452,16.37,FALSE
11560,Production,Electrical and Electronic Equipment Assemblers,51-2022.00,244000,9.9,19.6,FALSE,FALSE,0.4392,0.6454,4.91,FALSE
11561,Office Support,Nannies,39-9011.01,121000,6.5,29.2,FALSE,TRUE,0.5436,0.38,6.49,FALSE
11562,Office Support,First-Line Supervisors of Production and Operating Workers,51-1011.00,172000,10.3,76.7,TRUE,FALSE,0.7625,0.5948,16.37,TRUE
11563,Management,General and Operations Managers,11-1021.00,224000,11.9,61.9,TRUE,FALSE,0.9142,0.6092,13.57,FALSE
11564,Sales,"Buyers and Purchasing Agents, Farm Products",13-1021.00,301000,3.5,57.7,TRUE,TRUE,0.7283,0.5695,11.89,FALSE
11565,Management,"Directors, Religious Activities and Education",21-2021.00,172000,13.8,22.7,FALSE,FALSE,0.8146,0.6977,5.92,FALSE
11566,Education,"History Teachers, Postsecondary",25-1125.00,135000,11.5,26.9,TRUE,FALSE,0.7819,0.2115,6.53,FALSE
11567,Sales,Reservation and Transportation Ticket Agents and Travel Clerks,43-4181.00,140000,17,21.7,FALSE,FALSE,0.8058,1,6.04,TRUE
11568,Education,"Career/Technical Education Teachers, Postsecondary",25-1194.00,144000,4.5,16,TRUE,TRUE,0.9255,0.229,3.65,FALSE
11569,Office Support,"Insurance Appraisers, Auto Damage",13-1032.00,147000,16.2,14,FALSE,FALSE,0.8688,0.7235,4.42,TRUE
11570,Office Support,Riggers,49-9096.00,163000,17.9,17,TRUE,FALSE,0.7131,0.5303,5.19,TRUE
11571,Office Support,Cleaners of Vehicles and Equipment,53-7061.00,155000,12.3,9.3,FALSE,FALSE,0.9209,0.3283,3.09,FALSE
11572,Office Support,Orthoptists,29-1299.02,157000,3.4,8.4,TRUE,FALSE,0.7159,0.4429,2.02,TRUE
11573,Construction,"Painters, Construction and Maintenance",47-2141.00,325000,9.4,80.2,FALSE,FALSE,0.7807,0.3034,16.98,FALSE
11574,Office Support,Railroad Conductors and Yardmasters,53-4031.00,127000,10.9,15.3,TRUE,FALSE,0.5865,1,4.15,TRUE
11575,Office Support,"Building Cleaning Workers, All Other",37-2019.00,95000,14,28.8,TRUE,FALSE,0.759,0.7998,7.16,TRUE
11576,Arts & Design,Video Game Designers,15-1255.01,153000,17.9,22.7,TRUE,FALSE,0.844,0.4349,6.33,TRUE
11577,Education,"Library Assistants, Clerical",43-4121.00,138000,7.6,56.8,TRUE,FALSE,0.6678,0.6309,12.12,FALSE
11578,Office Support,Treasurers and Controllers,11-3031.01,145000,5.8,67.4,TRUE,TRUE,0.8288,0.919,14.06,TRUE
11579,Education,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25-1051.00,212000,9.3,23.3,FALSE,FALSE,0.8029,1,5.59,TRUE
11580,Office Support,Armored Assault Vehicle Officers,55-1013.00,129000,13.7,12,TRUE,FALSE,0.7019,0.0592,3.77,TRUE
11581,Architecture & Engineering,Mechanical Engineers,17-2141.00,212000,17.2,57.1,FALSE,FALSE,0.8918,0.0292,13.14,FALSE
11582,Healthcare Practitioners,Medical Transcriptionists,31-9094.00,140000,8.4,21,TRUE,FALSE,0.6113,0.165,5.04,FALSE
11583,Healthcare Practitioners,Respiratory Therapists,29-1126.00,193000,4.1,71.7,FALSE,TRUE,1,0.381,14.75,FALSE
11584,Technology/Computer,"Credit Authorizers, Checkers, and Clerks",43-4041.00,287000,4.2,32.2,TRUE,FALSE,0.6172,0.6372,6.86,TRUE
11585,Production,Logging Equipment Operators,45-4022.00,160000,9.2,52.4,TRUE,TRUE,0.6258,0.6577,11.4,TRUE
11586,Office Support,Costume Attendants,39-3092.00,261600,7.6,16.4,TRUE,FALSE,0.516,0,4.04,TRUE
11587,Technology/Computer,Quality Control Analysts,19-4099.01,120000,12.7,74.1,TRUE,FALSE,0.4983,0.0764,16.09,FALSE
11588,Production,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191.00,183000,13.7,15.1,FALSE,FALSE,0.6261,0.0423,4.39,FALSE
11589,Education,"Secondary School Teachers, Except Special and Career/Technical Education",25-2031.00,146000,8.5,5.9,FALSE,FALSE,0.8139,0.8545,2.03,FALSE
11590,Production,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041.00,184000,9,9.3,FALSE,FALSE,0.732,0.8109,2.76,FALSE
11591,Architecture & Engineering,Materials Engineers,17-2131.00,360000,9.1,42.7,FALSE,TRUE,0.9071,0.7556,9.45,FALSE
11592,Office Support,Freight Forwarders,43-5011.01,240000,6.9,16.6,TRUE,TRUE,0.8632,1,4.01,TRUE
11593,Production,Water and Wastewater Treatment Plant and System Operators,51-8031.00,156000,3.5,50.9,FALSE,FALSE,0.7494,0.1448,10.53,FALSE
11594,Office Support,Magnetic Resonance Imaging Technologists,29-2035.00,124000,15.2,17.2,TRUE,FALSE,0.8108,0.0127,4.96,TRUE
11595,Office Support,Hearing Aid Specialists,29-2092.00,160000,14.8,14.4,FALSE,FALSE,0.7407,0.4409,4.36,FALSE
11596,Office Support,"Teaching Assistants, All Other",25-9049.00,156000,3.5,50.9,FALSE,FALSE,0.6327,0.4061,10.53,FALSE
11597,Office Support,Robotics Technicians,17-3024.01,232000,8.8,51.1,FALSE,TRUE,0.8787,0.6758,11.1,FALSE
11598,Office Support,"Tank Car, Truck, and Ship Loaders",53-7121.00,334000,8.6,74.9,TRUE,TRUE,0.7936,0.3073,15.84,TRUE
11599,Technology/Computer,Information Security Engineers,15-1299.05,113000,15.5,13.5,TRUE,FALSE,0.6936,0.3368,4.25,TRUE
11600,Office Support,Personal Care Aides,31-1122.00,307000,11.9,29.3,TRUE,FALSE,0.7819,0.4506,7.05,TRUE
11601,Office Support,Weatherization Installers and Technicians,47-4099.03,183000,6.2,18.3,TRUE,FALSE,0.699,1,4.28,TRUE
11602,Office Support,Clinical Neuropsychologists,19-3039.03,95000,12.9,7.3,TRUE,FALSE,0.7692,0.8815,2.75,TRUE
11603,Arts & Design,"Entertainment Attendants and Related Workers, All Other",39-3099.00,137000,11,56.9,TRUE,FALSE,0.5239,0.439,12.48,TRUE
11604,Office Support,Surgical Assistants,29-9093.00,100000,16.4,7.6,TRUE,FALSE,0.815,0.6358,3.16,TRUE
11605,Office Support,Motorcycle Mechanics,49-3052.00,277000,16.9,22.1,TRUE,FALSE,0.8521,0.5286,6.11,TRUE
11606,Technology/Computer,Network and Computer Systems Administrators,15-1244.00,150000,12.1,20.4,TRUE,TRUE,0.8382,0.4318,5.29,FALSE
11607,Healthcare Practitioners,Medical and Clinical Laboratory Technologists,29-2011.00,98000,6.5,16.4,FALSE,TRUE,0.9321,0.7705,3.93,FALSE
11608,Office Support,Solar Thermal Installers and Technicians,47-2152.04,143000,16,57.7,FALSE,FALSE,0.6306,0.4712,13.14,FALSE
11609,Management,"Agents and Business Managers of Artists, Performers, and Athletes",13-1011.00,100000,11.9,70.5,FALSE,FALSE,0.6788,0.4289,15.29,FALSE
11610,Office Support,Environmental Compliance Inspectors,13-1041.01,142000,8.7,69.6,TRUE,FALSE,0.7692,0.4912,14.79,TRUE
11611,Office Support,Childcare Workers,39-9011.00,132000,17.8,11.7,TRUE,FALSE,0.5679,0.9838,4.12,TRUE
11612,Office Support,"Hotel, Motel, and Resort Desk Clerks",43-4081.00,222000,17.3,42.3,TRUE,FALSE,0.6316,0.4995,10.19,TRUE
11613,Office Support,Farm and Home Management Educators,25-9021.00,146000,8.5,5.9,TRUE,FALSE,0.6769,0.9348,2.03,TRUE
11614,Education,"Social Sciences Teachers, Postsecondary, All Other",25-1069.00,244000,9.9,19.6,TRUE,FALSE,0.1518,0.5183,4.91,TRUE
11615,Architecture & Engineering,"Rail Yard Engineers, Dinkey Operators, and Hostlers",53-4013.00,253000,4.7,7.4,TRUE,FALSE,0.8783,0.5278,1.95,FALSE
11616,Arts & Design,Interior Designers,27-1025.00,129000,13.7,12,FALSE,FALSE,0.8994,0.8952,3.77,TRUE
11617,Technology/Computer,"Plumbers, Pipefitters, and Steamfitters",47-2152.00,156000,3.5,50.9,TRUE,FALSE,0.7163,0.2594,10.53,FALSE
11618,Technology/Computer,"Military Officer Special and Tactical Operations Leaders, All Other",55-1019.00,261600,7.6,16.4,TRUE,FALSE,0.2838,0.6093,4.04,TRUE
11619,Management,Hydroelectric Production Managers,11-3051.06,252000,11.5,27.7,TRUE,FALSE,0.9843,0.3209,6.69,FALSE
11620,Architecture & Engineering,Wind Energy Engineers,17-2199.10,113000,15.5,13.5,FALSE,FALSE,0.8709,0.1949,4.25,FALSE
11621,Office Support,Tax Preparers,13-2082.00,174000,15.8,13.3,TRUE,FALSE,0.6181,0.1849,4.24,TRUE
11622,Production,"Plant and System Operators, All Other",51-8099.00,235000,16.2,23.9,FALSE,FALSE,0.1327,0.991,6.4,TRUE
11623,Technology/Computer,Hospitalists,29-1229.02,160000,10.5,27.7,TRUE,FALSE,0.8679,0.4806,6.59,FALSE
11624,Construction,First-Line Supervisors of Construction Trades and Extraction Workers,47-1011.00,150000,10.9,19.6,FALSE,TRUE,0.8895,0.2569,5.01,FALSE
11625,Management,Facilities Managers,11-3013.00,216000,11.7,19.3,FALSE,FALSE,0.8824,0.4678,5.03,FALSE
11626,Technology/Computer,Exercise Trainers and Group Fitness Instructors,39-9031.00,180000,13.1,44.7,TRUE,FALSE,0.7258,0.2893,10.25,TRUE
11627,Construction,"Helpers, Construction Trades, All Other",47-3019.00,225000,15.5,22.5,FALSE,FALSE,0.2009,0.4784,6.05,FALSE
11628,Protective Service,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",33-9092.00,150000,12.3,53.4,FALSE,TRUE,0.6825,0.4121,11.91,FALSE
11629,Production,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193.00,179000,6.2,85,FALSE,TRUE,0.5369,0,17.62,FALSE
11630,Life/Physical Science,Soil and Plant Scientists,19-1013.00,212000,9.3,23.3,TRUE,FALSE,0.6807,0.4223,5.59,TRUE
11631,Production,"Mail Clerks and Mail Machine Operators, Except Postal Service",43-9051.00,337000,4.3,37.3,TRUE,TRUE,0.5462,0.6583,7.89,FALSE
11632,Business & Financial,Intelligence Analysts,33-3021.06,130000,15.1,15.3,TRUE,FALSE,0.7466,0.6736,4.57,TRUE
11633,Production,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091.00,137000,9.3,9.4,FALSE,FALSE,0.6272,0.8891,2.81,FALSE
11634,Office Support,Parking Attendants,53-6021.00,360000,4.8,76.4,FALSE,TRUE,0.5894,0.7449,15.76,FALSE
11635,Office Support,"Transportation Workers, All Other",53-6099.00,140000,14.9,5.8,FALSE,FALSE,0.4728,0.1448,2.65,FALSE
11636,Office Support,Actuaries,15-2011.00,125000,15.6,20.7,TRUE,FALSE,0.7952,0.8848,5.7,TRUE
11637,Office Support,Detectives and Criminal Investigators,33-3021.00,229000,12.2,9,FALSE,FALSE,0.6221,0.1461,3.02,TRUE
11638,Education,"Nursing Instructors and Teachers, Postsecondary",25-1072.00,163000,15.6,29.3,FALSE,FALSE,0.9185,0.1498,7.42,FALSE
11639,Management,Social and Community Service Managers,11-9151.00,253000,4.7,7.4,FALSE,FALSE,0.6987,0.8331,1.95,TRUE
11640,Food Service,"Cooks, Private Household",35-2013.00,107000,10,73.4,FALSE,FALSE,0.5483,0,15.68,FALSE
11641,Office Support,Bus and Truck Mechanics and Diesel Engine Specialists,49-3031.00,173000,11.5,27.5,FALSE,FALSE,0.5299,0.7966,6.65,FALSE
11642,Office Support,Coaches and Scouts,27-2022.00,231000,3.6,27.5,FALSE,TRUE,0.7452,1,5.86,FALSE
11643,Production,Cooling and Freezing Equipment Operators and Tenders,51-9193.00,135000,15.7,19.6,FALSE,FALSE,0.8071,0.4184,5.49,FALSE
11644,Office Support,Midwives,29-9099.01,179000,17,13.4,FALSE,FALSE,0.8892,0.7294,4.38,TRUE
11645,Office Support,Chiropractors,29-1011.00,160000,13.1,15,FALSE,FALSE,0.8314,0.9151,4.31,TRUE
11646,Technology/Computer,Athletes and Sports Competitors,27-2021.00,258000,14.6,9,TRUE,FALSE,0.8599,0.3645,3.26,FALSE
11647,Office Support,Automotive Service Technicians and Mechanics,49-3023.00,157000,8.9,26.5,TRUE,FALSE,0.6115,0.2994,6.19,TRUE
11648,Technology/Computer,Landscape Architects,17-1012.00,157000,3.9,20.1,FALSE,FALSE,0.7002,0.4483,4.41,FALSE
11649,Office Support,Legislators,11-1031.00,145000,5.7,80.1,TRUE,FALSE,0.707,0.8367,16.59,TRUE
11650,Office Support,Family Medicine Physicians,29-1215.00,153000,12.7,82,TRUE,FALSE,0.5414,0.4903,17.67,TRUE
11651,Management,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014.00,100000,8.2,72.6,FALSE,FALSE,0.728,0.1015,15.34,FALSE
11652,Office Support,"Pressers, Textile, Garment, and Related Materials",51-6021.00,145000,8.4,82.2,FALSE,FALSE,0.7504,0.0199,17.28,FALSE
11653,Technology/Computer,Transportation Security Screeners,33-9093.00,201000,8.5,9.9,FALSE,FALSE,0.6164,0.8491,2.83,TRUE
11654,Office Support,"Maintenance Workers, Machinery",49-9043.00,336000,4.2,30.6,TRUE,TRUE,0.7512,0.6623,6.54,TRUE
11655,Education,"Forestry and Conservation Science Teachers, Postsecondary",25-1043.00,215000,6.5,25,FALSE,TRUE,0.7076,0.477,5.65,FALSE
11656,Education,"Postsecondary Teachers, All Other",25-1199.00,137000,9.3,9.4,FALSE,FALSE,0,0.1856,2.81,FALSE
11657,Office Support,"Floor Layers, Except Carpet, Wood, and Hard Tiles",47-2042.00,100000,13.3,33.4,TRUE,FALSE,0.4753,0.217,8.01,TRUE
11658,Office Support,Web Developers,15-1254.00,206000,7.9,64.5,TRUE,TRUE,0.7939,0,13.69,FALSE
11659,Construction,First-Line Supervisors of Construction Trades and Extraction Workers,47-1011.00,173000,9.9,20,FALSE,TRUE,0.8356,0.9963,4.99,FALSE
11660,Office Support,Anesthesiologists,29-1211.00,261600,8.3,11.6,TRUE,FALSE,0.9334,0.7333,3.15,TRUE
11661,Office Support,Skincare Specialists,39-5094.00,264000,14,6,TRUE,FALSE,0.7977,0.9532,2.6,TRUE
11662,Architecture & Engineering,Industrial Engineering Technologists and Technicians,17-3026.00,168000,9.1,27.5,FALSE,FALSE,0.6031,0.4106,6.41,FALSE
11663,Technology/Computer,Gambling and Sports Book Writers and Runners,39-3012.00,255000,7.8,32.4,TRUE,TRUE,0.645,0.6617,7.26,FALSE
11664,Production,Shoe Machine Operators and Tenders,51-6042.00,201000,9.5,6.6,FALSE,FALSE,0.6874,0.6671,2.27,TRUE
11665,Education,"Family and Consumer Sciences Teachers, Postsecondary",25-1192.00,250000,9.9,27.6,TRUE,FALSE,0.8124,0.1261,6.51,FALSE
11666,Architecture & Engineering,Solar Energy Systems Engineers,17-2199.11,140000,14.5,14.8,TRUE,FALSE,0.8718,0.5054,4.41,FALSE
11667,Production,"Camera Operators, Television, Video, and Film",27-4031.00,228000,11.3,19.8,FALSE,FALSE,0.6472,0.1594,5.09,FALSE
11668,Education,"Postsecondary Teachers, All Other",25-1199.00,156000,3.5,50.9,FALSE,FALSE,0.3134,0.4301,10.53,FALSE
11669,Office Support,"Judges, Magistrate Judges, and Magistrates",23-1023.00,155000,10.1,22.1,TRUE,TRUE,0.684,0.5904,5.43,TRUE
11670,Architecture & Engineering,Agricultural Engineers,17-2021.00,157000,3.6,9.1,TRUE,FALSE,1,0.2463,2.18,FALSE
11671,Office Support,Biomass Plant Technicians,51-8013.03,200000,7.7,68.2,TRUE,FALSE,0.7667,0.5483,14.41,TRUE
11672,Office Support,Tree Trimmers and Pruners,37-3013.00,205000,8.8,25.6,TRUE,FALSE,0.7351,0.1447,6,TRUE
11673,Protective Service,Fire Inspectors and Investigators,33-2021.00,190000,12.9,12.3,FALSE,FALSE,0.8501,0.5943,3.75,TRUE
11674,Office Support,"Extraction Workers, All Other",47-5099.00,150000,9.9,63,FALSE,TRUE,0.6572,0,13.59,FALSE
11675,Business & Financial,"Fraud Examiners, Investigators and Analysts",13-2099.04,130000,15.3,29.2,TRUE,FALSE,0.6846,0.6396,7.37,TRUE
11676,Education,"Social Sciences Teachers, Postsecondary, All Other",25-1069.00,120000,8.2,68.8,FALSE,FALSE,0,0.688,14.58,FALSE
11677,Education,"Education Teachers, Postsecondary",25-1081.00,237000,8.4,47.2,TRUE,TRUE,0.851,0.1144,10.28,FALSE
11678,Office Support,Couriers and Messengers,43-5021.00,218000,15.7,20,TRUE,FALSE,0.54,0.6584,5.57,TRUE
11679,Healthcare Practitioners,Physical Therapists,29-1123.00,373000,11,22,TRUE,FALSE,0.8734,0.4133,5.5,FALSE
11680,Production,Industrial Truck and Tractor Operators,53-7051.00,125000,15.6,8.7,FALSE,FALSE,0.6478,0.3562,3.3,FALSE
11681,Life/Physical Science,Clinical Research Coordinators,11-9121.01,258000,8.6,19.5,FALSE,FALSE,0.6562,0.9861,4.76,FALSE
11682,Office Support,Psychiatric Technicians,29-2053.00,146000,8.5,5.9,TRUE,FALSE,0.6764,0.4848,2.03,TRUE
11683,Production,"Motor Vehicle Operators, All Other",53-3099.00,249000,11.1,28.4,FALSE,FALSE,0.0825,0.3647,6.79,FALSE
11684,Sales,Driver/Sales Workers,53-3031.00,130000,16.1,20.1,TRUE,FALSE,0.5674,0.7385,5.63,TRUE
11685,Healthcare Practitioners,Medical Appliance Technicians,51-9082.00,189000,7.9,24.9,TRUE,FALSE,0.6996,0.4598,5.77,TRUE
11686,Office Support,Dishwashers,35-9021.00,225000,15.5,22.5,TRUE,FALSE,0.5541,0.7201,6.05,TRUE
11687,Office Support,"Religious Workers, All Other",21-2099.00,100000,16.4,7.6,TRUE,FALSE,1,0.2075,3.16,TRUE
11688,Office Support,Outdoor Power Equipment and Other Small Engine Mechanics,49-3053.00,140000,14.8,14.8,FALSE,FALSE,0.6543,0.307,4.44,TRUE
