emp_id,sector,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
10941,Management,16.01,34.94,0.1913,TRUE,0.3611,2,0.1692,1,FALSE
10942,Office Support,81.33,12.76,0.7672,TRUE,0.806,1,1,0,FALSE
10943,Legal,31.91,45.93,0.251,FALSE,0.5874,5,0.3448,0.94,FALSE
10944,Business & Financial,32.89,43.51,0.2553,TRUE,0.3602,3,0.1918,0.7046,FALSE
10945,Architecture & Engineering,29.05,41.75,0.3173,FALSE,0.4158,3,0.2765,0.3364,FALSE
10946,Office Support,87.29,8.76,0.9367,TRUE,0.4214,5,0.5873,0.7401,TRUE
10947,Education,8.39,33.88,0.2542,TRUE,0.3629,5,0.0327,0.4876,FALSE
10948,Business & Financial,18.9,25.68,0.0377,TRUE,0.7773,1,0,0.062,FALSE
10949,Production,2.27,4.4,0,FALSE,0.5973,1,0.1415,0.4645,FALSE
10950,Legal,51.52,43.27,0.4812,TRUE,0.408,2,0.6834,0,TRUE
10951,Construction,4.88,13.05,0.0601,FALSE,0.66,3,0.082,0.6946,FALSE
10952,Arts & Design,31.52,46.85,0.2753,TRUE,0.3351,1,0.3628,0.4791,FALSE
10953,Arts & Design,14.42,47.03,0.1317,FALSE,0.603,4,0.2035,0.6654,FALSE
10954,Legal,57.54,25.94,0.5681,FALSE,0.4753,5,0.4534,0.6038,FALSE
10955,Architecture & Engineering,13.98,38.95,0.1133,FALSE,0.5172,5,0.1422,0.3926,FALSE
10956,Life/Physical Science,11.34,32.47,0.1751,TRUE,0.4832,1,0,0.4259,FALSE
10957,Technology/Computer,25.45,38.89,0.3768,TRUE,0.6044,2,0.0945,1,FALSE
10958,Education,14.06,16.42,0,FALSE,0.2796,1,0.1368,0.0373,FALSE
10959,Production,20.41,11.08,0.2143,FALSE,0.314,2,0.167,0.0682,FALSE
10960,Business & Financial,42.15,36.83,0.4498,FALSE,0.2961,5,0.3007,0.4438,FALSE
10961,Protective Service,0,0,0.0672,FALSE,0.4915,1,0.0356,0.9018,FALSE
10962,Construction,0.23,9.29,0.2293,TRUE,0.5835,5,0,0.573,FALSE
10963,Architecture & Engineering,2.21,34.26,0.1119,TRUE,0.7994,2,0,0.0988,FALSE
10964,Arts & Design,21.77,28.7,0.2184,TRUE,1,5,0.3022,0.7712,FALSE
10965,Food Service,0,18.23,0.0501,FALSE,0.4779,3,0.0769,0.5697,FALSE
10966,Business & Financial,36.3,35.26,0.371,FALSE,0.135,4,0.4218,0.4128,FALSE
10967,Management,1.22,10.72,0.1146,TRUE,0.3449,4,0.018,0.7553,FALSE
10968,Office Support,83.15,21.36,0.8794,TRUE,0.487,4,0.8432,0.6137,TRUE
10969,Protective Service,5.67,5.59,0,FALSE,0.1238,3,0.2488,0.1406,FALSE
10970,Healthcare Practitioners,0,24.63,0.1097,FALSE,0.4889,4,0,0.0062,FALSE
10971,Technology/Computer,28.62,50.06,0.3813,TRUE,0.6955,5,0.3845,0.9479,FALSE
10972,Healthcare Practitioners,24.08,18.62,0.3123,FALSE,0.3827,4,0,0.6376,FALSE
10973,Technology/Computer,38.33,49.7,0.4838,TRUE,0.1633,5,0.2386,0.3934,FALSE
10974,Office Support,86.46,18.14,0.6027,TRUE,0.2884,4,1,0.4302,FALSE
10975,Healthcare Practitioners,13.87,13.28,0.3019,TRUE,0.389,3,0.0891,0.4316,FALSE
10976,Business & Financial,50.84,32.62,0.412,FALSE,0.4926,5,0.5603,0.2297,FALSE
10977,Business & Financial,43.68,42.2,0.2396,TRUE,0.0137,1,0.5373,0,FALSE
10978,Sales,30.21,32.88,0.4461,FALSE,0.5889,3,0.3012,0.8489,FALSE
10979,Construction,12.08,22.03,0.1434,FALSE,0.5975,3,0.2844,0.532,FALSE
10980,Arts & Design,36.39,35.82,0.4287,TRUE,0.8234,1,0.3749,0.7056,FALSE
10981,Technology/Computer,28.61,58.72,0.378,TRUE,0.8979,2,0.2633,0.8485,FALSE
10982,Sales,13.4,27.23,0.0452,FALSE,0.3897,2,0.2483,0.0899,FALSE
10983,Protective Service,1.68,0,0,FALSE,0.3228,4,0,0.8903,FALSE
10984,Arts & Design,32.55,34.44,0.4513,TRUE,0.3547,5,0,0.2683,FALSE
10985,Legal,46.38,36.93,0.6068,TRUE,0.2443,4,0.2714,0.0171,FALSE
10986,Arts & Design,30.51,47.32,0.1619,TRUE,0.3017,4,0.2796,0.8234,FALSE
10987,Production,2.41,20.59,0,TRUE,0.738,4,0.1474,0.332,FALSE
10988,Legal,23.14,38.79,0.2861,TRUE,0.6225,1,0.2545,0.3082,FALSE
10989,Business & Financial,44.73,44.41,0.2308,TRUE,0.6939,2,0.4147,0.1921,FALSE
10990,Architecture & Engineering,0,24.55,0.1385,FALSE,0.5567,4,0,0.6013,FALSE
10991,Construction,13.45,0,0.121,FALSE,0.5434,5,0.148,1,FALSE
10992,Construction,0.19,0,0,FALSE,0.2867,4,0.1747,0.8753,FALSE
10993,Production,11.05,22.03,0.0136,TRUE,0.2762,4,0.0051,0.4235,FALSE
10994,Healthcare Practitioners,17.17,0,0.2484,FALSE,0.4666,4,0.2455,0.4384,FALSE
10995,Construction,7.8,0,0.2306,FALSE,0.4969,3,0.1662,0.5078,FALSE
10996,Life/Physical Science,0,30.13,0.2277,FALSE,0.3689,3,0.3012,0.622,FALSE
10997,Production,21.41,20.4,0.235,FALSE,0.6571,3,0.2347,0.3777,FALSE
10998,Architecture & Engineering,11.21,35.4,0,TRUE,0.3293,1,0.134,0.1961,FALSE
10999,Architecture & Engineering,10.6,39.85,0.0294,FALSE,0.1264,1,0,0.0418,FALSE
11000,Sales,16.68,36.09,0.2952,TRUE,0.0796,5,0.2419,0.1207,TRUE
11001,Education,21.27,22.07,0.0873,TRUE,0.4402,5,0.2672,0.5123,TRUE
11002,Food Service,3.88,16.99,0.2188,FALSE,0.6292,4,0.1908,0.3249,FALSE
11003,Production,6.38,13.08,0.1285,FALSE,0.2288,4,0,0.6493,FALSE
11004,Sales,25.07,41.76,0.3211,FALSE,0.378,4,0.1253,1,FALSE
11005,Education,18.73,16.16,0.1893,FALSE,0.4627,5,0.2946,0.5543,FALSE
11006,Healthcare Practitioners,12.66,25.42,0,FALSE,0.6346,2,0.0726,0.3854,FALSE
11007,Construction,12.13,7.91,0.2055,FALSE,0.4003,4,0,0.6351,FALSE
11008,Legal,48.17,38.28,0.4789,TRUE,0.7229,5,0.2913,0.5126,FALSE
11009,Business & Financial,50.44,37.89,0.3857,TRUE,0.8468,1,0.3234,0.1508,FALSE
11010,Business & Financial,36.98,50.48,0.4051,TRUE,0.7056,3,0.493,0.96,FALSE
11011,Arts & Design,40.39,19.89,0.2905,TRUE,0.4747,4,0.2543,0.8277,TRUE
11012,Construction,21.52,12.05,0.1731,FALSE,0.2718,3,0.4092,0.1309,FALSE
11013,Arts & Design,26.54,39.9,0.3255,TRUE,0.4983,1,0.4581,0.2966,FALSE
11014,Technology/Computer,42.41,33.14,0.4406,TRUE,0.5247,3,0.51,0.2663,FALSE
11015,Technology/Computer,30.7,48.6,0.3314,FALSE,0.7214,5,0.6992,0.683,FALSE
11016,Business & Financial,32.57,54.8,0.2465,TRUE,0.619,5,0.2423,0.2736,FALSE
11017,Construction,26.45,6.67,0.1323,FALSE,0.3934,4,0.2793,0.0101,FALSE
11018,Business & Financial,23.2,32.61,0.2793,FALSE,0.6785,2,0.3512,0.1811,FALSE
11019,Sales,30.61,43.61,0.1556,FALSE,0.5894,4,0.4623,0.7771,FALSE
11020,Life/Physical Science,9.06,34.56,0.0564,FALSE,0.364,5,0.1533,0.7912,FALSE
11021,Management,13.65,34.36,0.2436,TRUE,0.6232,5,0.0155,0.4564,FALSE
11022,Production,20.21,8.74,0.2538,FALSE,0.5278,2,0.2133,0.7119,FALSE
11023,Food Service,0,8.58,0,FALSE,0.5168,1,0.0573,0.2372,FALSE
11024,Management,13.47,28.07,0.2034,TRUE,0.3755,2,0.1299,0.4767,FALSE
11025,Production,22.29,18.39,0.361,FALSE,0.5175,1,0.0038,0.0721,FALSE
11026,Technology/Computer,5.84,60.13,0.0832,TRUE,0.3345,5,0,0.7136,FALSE
11027,Business & Financial,52.72,45.16,0.4486,TRUE,0.6777,4,0.5428,0.1645,FALSE
11028,Production,20.39,0,0.0973,FALSE,0.5852,1,0.0213,0.3096,FALSE
11029,Construction,11.59,14.37,0.1279,FALSE,0.3836,5,0.2259,0.7791,FALSE
11030,Life/Physical Science,0,34.36,0,FALSE,0.5292,3,0,0.592,FALSE
11031,Arts & Design,37.95,37.78,0.1889,FALSE,0.9272,3,0.4338,0.4664,FALSE
11032,Technology/Computer,12.26,49.83,0.2688,TRUE,0.2666,1,0.0751,0.5748,TRUE
11033,Office Support,66.85,24.03,0.728,TRUE,0.5464,1,0.5871,0.538,TRUE
11034,Protective Service,0,10.91,0.082,FALSE,0.7948,3,0,0.656,FALSE
11035,Education,36.34,27.47,0.2712,FALSE,0.8152,2,0.332,0.4431,FALSE
11036,Arts & Design,15.19,39.96,0.0467,TRUE,0.5203,3,0,0.5987,FALSE
11037,Business & Financial,22.7,37.56,0.278,TRUE,0.7754,5,0.276,0.4308,TRUE
11038,Life/Physical Science,14.63,40.36,0.2438,FALSE,0.5831,1,0.0473,0.6794,FALSE
11039,Management,19.29,31.74,0.2605,TRUE,1,5,0.2907,0.5849,FALSE
11040,Arts & Design,29.85,37.2,0,TRUE,0.4526,1,0.2972,0.6805,FALSE
11041,Legal,70.74,30.92,0.6834,FALSE,0.522,4,0.4937,0.662,FALSE
11042,Production,19.07,11.82,0.0995,FALSE,0.3922,1,0,0.8355,FALSE
11043,Education,26.47,20.29,0.3488,FALSE,0.8,2,0.094,0.152,FALSE
11044,Sales,8.92,29.73,0.255,TRUE,0.4562,1,0,0.572,FALSE
11045,Production,22.76,28.49,0.0848,TRUE,0.4459,1,0.2872,0.5938,FALSE
11046,Food Service,0,1.35,0.0956,FALSE,0.5071,1,0,0.9153,FALSE
11047,Management,8.16,33.97,0,FALSE,0.8223,1,0.183,0.7507,FALSE
11048,Food Service,15.76,16.94,0.2026,FALSE,0.6514,1,0.2892,0.4301,FALSE
11049,Legal,52.41,52.63,0.4855,TRUE,0.848,5,0.5374,0.3082,FALSE
11050,Food Service,2.55,4.19,0,FALSE,0.7441,3,0.1951,0.0631,FALSE
11051,Legal,43.56,49.06,0.527,TRUE,0.5215,5,0.2952,0.2332,FALSE
11052,Arts & Design,28.01,28.85,0.1473,TRUE,0.6842,4,0.1807,0.8087,FALSE
11053,Office Support,98.78,22.25,1,TRUE,0.6343,5,0.9916,0.3174,TRUE
11054,Office Support,55.38,20.08,0.4473,TRUE,0.207,3,0.6498,0.8891,FALSE
11055,Architecture & Engineering,28.25,16.83,0.3748,FALSE,0.5387,2,0.188,0.5254,FALSE
11056,Food Service,0,8.41,0,FALSE,0.6469,4,0.1974,0.8434,FALSE
11057,Architecture & Engineering,0.18,18.62,0.0282,FALSE,0.1442,2,0,0.1903,FALSE
11058,Management,27.37,13.6,0.3602,TRUE,0.5277,4,0.0194,0.5411,FALSE
11059,Food Service,0,8.06,0,FALSE,0.6754,4,0,1,FALSE
11060,Protective Service,27.31,16.11,0.1828,FALSE,0.1117,3,0.1354,0.3192,FALSE
11061,Food Service,2.85,19.65,0.0897,FALSE,0.5136,3,0,0.6392,FALSE
11062,Protective Service,27.49,12.48,0.2409,FALSE,0.3951,2,0.287,0.3296,FALSE
11063,Technology/Computer,21.6,51.54,0.3814,TRUE,0.6831,5,0.2475,0.1874,FALSE
11064,Life/Physical Science,5.35,23.74,0.1828,FALSE,0.2994,2,0.1675,0.8236,FALSE
11065,Legal,51.7,55.86,0.5999,TRUE,0.6318,3,0.7205,0.682,FALSE
11066,Technology/Computer,23.7,64.25,0.1968,TRUE,0.5328,3,0.2734,0.497,FALSE
11067,Arts & Design,15.3,31.6,0.0655,FALSE,0.3522,3,0.0192,0.5506,FALSE
11068,Life/Physical Science,1.31,29.79,0.0868,FALSE,0.7788,3,0,0.7573,FALSE
11069,Protective Service,16.39,3.57,0.1609,FALSE,0.2219,1,0.2692,1,FALSE
11070,Legal,63.8,53.68,0.7237,TRUE,0.6761,2,0.5259,0.9405,FALSE
11071,Sales,9.35,28.93,0.1876,TRUE,0.3663,5,0.089,0.2788,FALSE
11072,Architecture & Engineering,7.33,38.76,0.0773,FALSE,0.6947,4,0,0.2795,FALSE
11073,Sales,15.36,38.67,0.0374,TRUE,0.7133,4,0.2279,0.5937,FALSE
11074,Office Support,72.36,14.77,0.7759,FALSE,0.5465,1,0.9737,0.7365,FALSE
11075,Education,11.7,17.05,0.0183,FALSE,0.3934,5,0.2428,0.0285,FALSE
11076,Protective Service,6.9,17.27,0,FALSE,0.5633,1,0,1,FALSE
11077,Education,33.27,32.9,0.3228,TRUE,0.6297,2,0.3689,0.8147,FALSE
11078,Management,13.89,5.08,0.3051,TRUE,0.7894,2,0.2786,0.7438,FALSE
11079,Life/Physical Science,14.21,19.8,0.1138,FALSE,0.6713,1,0,0.231,FALSE
11080,Management,1.67,22.12,0,TRUE,0.6652,5,0.0154,0.2876,FALSE
11081,Business & Financial,40.89,28.47,0.4779,FALSE,0.3972,1,0.257,0.3524,FALSE
11082,Sales,15.37,43.2,0.2394,FALSE,0.8958,5,0.1387,0.4328,FALSE
11083,Healthcare Practitioners,0,27.77,0,FALSE,0.5202,3,0.0393,0.6067,FALSE
11084,Management,14.16,31.49,0.0378,FALSE,0.7103,1,0,0.084,FALSE
11085,Education,31.79,15.15,0.3134,FALSE,0.4049,3,0.1926,0.8872,FALSE
11086,Office Support,64.76,35.76,0.5239,TRUE,0.3348,1,0.6669,0.4824,FALSE
11087,Healthcare Practitioners,5.99,22.71,0.0952,TRUE,0.7164,2,0.065,0.6623,FALSE
11088,Office Support,67.3,22.96,0.5268,TRUE,0.324,2,0.8703,0.815,FALSE
11089,Management,14.84,22.77,0.1437,TRUE,0.2257,2,0.2509,0.9151,FALSE
11090,Architecture & Engineering,2.67,30.27,0.1583,FALSE,0.3528,1,0.0286,0.1129,FALSE
11091,Healthcare Practitioners,8.09,10.72,0.2708,FALSE,0.5551,2,0.1945,0.0363,FALSE
11092,Architecture & Engineering,0,17.56,0.05,TRUE,0.2803,4,0.3558,1,FALSE
11093,Technology/Computer,25.49,53.79,0.183,TRUE,0.5376,3,0.436,0.5959,FALSE
11094,Education,23.22,23.62,0.2871,TRUE,0.2576,2,0.1546,0.5454,FALSE
11095,Education,9.56,25.86,0.0302,TRUE,0.2296,4,0,1,FALSE
11096,Office Support,63.68,25.92,0.5533,TRUE,0.335,2,0.7614,0.4091,TRUE
11097,Legal,38.77,57.11,0.3262,TRUE,0.2477,1,0.7792,0.5502,TRUE
11098,Arts & Design,21.17,37.74,0.1711,TRUE,0,5,0.215,0.7256,FALSE
11099,Sales,34.46,25.78,0.2781,TRUE,0.4085,1,0.1589,0.4001,FALSE
11100,Construction,7.65,12.27,0.0559,FALSE,0.5027,1,0,0.7632,FALSE
11101,Legal,43.96,44.68,0.3953,TRUE,0.615,2,0.1921,0.7055,TRUE
11102,Legal,35.77,40.67,0.3565,TRUE,0.4761,1,0.3729,1,FALSE
11103,Construction,8.32,14.54,0.0548,FALSE,0.4909,3,0.1749,0.4902,FALSE
11104,Food Service,0,4.43,0,FALSE,0.6227,4,0,0.8256,FALSE
11105,Architecture & Engineering,8,18.93,0,FALSE,0.5414,5,0.1318,0.7954,FALSE
11106,Construction,14.85,24.79,0.1711,FALSE,0.2564,2,0.0634,0.2518,FALSE
11107,Sales,25.91,26.45,0.264,TRUE,0.7203,2,0.3401,0.0881,FALSE
11108,Management,16.64,20.01,0.2155,TRUE,0.34,2,0.0869,0.7701,FALSE
11109,Healthcare Practitioners,9.73,10.75,0,FALSE,0.293,2,0.088,0.3959,FALSE
11110,Protective Service,0.52,19.01,0,FALSE,0.1814,5,0,0.5977,FALSE
11111,Legal,41.3,28.69,0.4753,TRUE,0.4339,4,0.6362,0.718,TRUE
11112,Production,0,9.77,0,FALSE,0.4656,5,0,0.4817,FALSE
11113,Legal,33.12,45.53,0.1889,TRUE,0.7247,4,0.337,0.6228,FALSE
11114,Sales,14.2,41.84,0.1164,TRUE,0.7523,3,0.2696,0.5322,FALSE
11115,Office Support,73.11,20.27,0.6301,TRUE,0.5866,5,0.6145,0.1972,FALSE
11116,Production,8.19,16.36,0.1336,FALSE,0.4773,1,0.1751,0.0313,FALSE
11117,Construction,9.29,4.35,0.2558,FALSE,0.3927,5,0.2522,0.5414,FALSE
11118,Food Service,7.14,0,0.2335,FALSE,0.5797,2,0,0,FALSE
11119,Healthcare Practitioners,19.49,27.97,0.2723,FALSE,0.3744,1,0.0015,0.4556,FALSE
11120,Construction,10.13,19.14,0.0839,FALSE,0.7124,5,0,0.5385,FALSE
11121,Office Support,87.03,28.11,0.9808,TRUE,0.7265,3,0.9382,0.2204,FALSE
11122,Food Service,0,21.33,0,FALSE,0.4602,1,0,0.6418,FALSE
11123,Construction,14.99,5.6,0.1692,FALSE,0.243,5,0.1273,0.3671,FALSE
11124,Management,26.53,21.81,0.322,TRUE,0.5645,4,0.2132,0,TRUE
11125,Food Service,0,4.18,0,FALSE,0.3399,5,0.0193,0.9423,FALSE
11126,Healthcare Practitioners,0,28.25,0,FALSE,0.823,1,0,0.6177,FALSE
11127,Sales,20.37,24.6,0.2048,TRUE,0.3766,3,0.2223,0.8119,FALSE
11128,Sales,32.32,31.78,0.1426,FALSE,0.6533,2,0.2618,1,FALSE
11129,Education,25.32,21.61,0.3061,TRUE,0.7565,4,0.3441,0.2927,FALSE
11130,Office Support,66.38,32.66,0.7352,FALSE,0.3052,5,0.5171,0.3455,FALSE
11131,Business & Financial,25.47,36.97,0.3629,TRUE,0.6463,1,0.3069,0.1888,FALSE
11132,Technology/Computer,18.67,50.61,0.0523,TRUE,0.4963,5,0.0324,0.11,FALSE
11133,Healthcare Practitioners,2.54,22.89,0.0452,FALSE,0.1664,2,0.0935,0.3856,FALSE
11134,Management,14.94,23.04,0.4241,FALSE,0.7516,1,0.2846,0.5129,FALSE
11135,Protective Service,11.78,12.08,0.1394,FALSE,0.669,2,0.3187,0.7264,FALSE
11136,Legal,40.88,41.04,0.3057,TRUE,0.1332,5,0.5199,0.9618,FALSE
11137,Sales,22.8,21.92,0.1918,FALSE,0.5228,4,0.3656,0,FALSE
11138,Food Service,0,8.23,0,FALSE,0.7148,3,0.2556,0.7779,FALSE
11139,Education,25.46,21.29,0.3138,FALSE,0.6175,1,0.4263,0.2673,FALSE
11140,Management,7.33,36.65,0,TRUE,0.7093,5,0.2648,0.3425,FALSE
11141,Arts & Design,16.31,34.93,0.0738,TRUE,0.2506,5,0.0312,0.4531,FALSE
11142,Sales,18.91,35.54,0.212,FALSE,0.2037,2,0.3371,0.1125,FALSE
11143,Construction,0,4.1,0.0012,FALSE,0.0246,2,0,0.6187,FALSE
11144,Production,7.62,0.16,0.1112,FALSE,0.5552,3,0.1743,0.6535,FALSE
11145,Business & Financial,47.32,57.86,0.7058,TRUE,0.6193,2,0.7372,0.7613,FALSE
11146,Architecture & Engineering,12.32,37.15,0.1007,FALSE,0.4922,5,0.0527,0.2164,FALSE
11147,Construction,8.22,24.88,0.1058,FALSE,0.4109,4,0.1976,0.2826,FALSE
11148,Education,29.73,28.35,0.2885,TRUE,0.133,1,0.0654,0.4545,FALSE
11149,Life/Physical Science,0,47.27,0.132,FALSE,0.5428,5,0.0809,0.5689,FALSE
11150,Technology/Computer,35.81,63.85,0.2939,TRUE,0.1961,5,0.4077,0.9387,FALSE
11151,Healthcare Practitioners,14.02,20.11,0.0387,TRUE,0.5497,4,0.0252,0.7544,FALSE
11152,Business & Financial,32.5,41.4,0.1714,TRUE,0.3777,4,0.2489,0.1618,FALSE
11153,Construction,4.63,28.81,0.1093,FALSE,0.3268,4,0,0.5853,FALSE
11154,Legal,60.09,41.63,0.5435,TRUE,0.4949,5,0.5841,0.7864,FALSE
11155,Protective Service,0,13.59,0,FALSE,0.6371,3,0,0.4151,FALSE
11156,Legal,44.22,39.02,0.3397,TRUE,0.484,5,0.4169,0.4907,FALSE
11157,Construction,20.93,12.65,0.231,FALSE,0.3398,5,0.3654,0,FALSE
11158,Arts & Design,7.63,45.25,0.0741,TRUE,0.1683,3,0,0.0126,FALSE
11159,Protective Service,10.57,0,0,FALSE,0.9448,5,0.1209,0.0504,FALSE
11160,Office Support,91.51,11.38,0.7363,TRUE,0.7273,2,0.9492,0.7646,FALSE
11161,Healthcare Practitioners,0,27.92,0.0345,FALSE,0.1495,5,0.3397,0.6937,FALSE
11162,Arts & Design,26.32,20.9,0.2742,TRUE,0.9123,4,0.1751,0.4515,FALSE
11163,Legal,39.96,38.94,0.4279,FALSE,0.4102,5,0.5292,0.7883,TRUE
11164,Sales,25.94,30.18,0.3713,TRUE,0.5856,2,0.0708,0.557,TRUE
11165,Food Service,6.32,0,0.0343,FALSE,0.9175,2,0,0.6308,FALSE
11166,Management,12.7,34.68,0.1757,FALSE,0.3273,1,0.2128,0.4046,FALSE
11167,Healthcare Practitioners,11.74,13.83,0.0517,FALSE,0.4718,2,0,0.054,FALSE
11168,Architecture & Engineering,12.12,28.23,0.1234,TRUE,0.5349,2,0.0974,1,FALSE
11169,Business & Financial,47.33,42.04,0.5455,TRUE,0.4641,4,0.4798,0.579,FALSE
11170,Life/Physical Science,37.65,36.02,0.2633,TRUE,0.6887,1,0.4726,0.7533,FALSE
11171,Arts & Design,37.39,31.33,0.4903,FALSE,0.4528,3,0.4863,0.5814,FALSE
11172,Business & Financial,45.25,24.03,0.4409,TRUE,0.8064,4,0.5565,0.8491,FALSE
11173,Legal,29.13,40.87,0.397,TRUE,0.427,2,0.5869,0.7592,FALSE
11174,Food Service,0,16.47,0.0072,FALSE,0.6725,2,0.0384,0.2075,FALSE
11175,Education,17.8,31.55,0.153,FALSE,0.7087,4,0,0.5235,FALSE
11176,Business & Financial,33.98,38.5,0.306,TRUE,0.6589,3,0.1516,0.4473,TRUE
11177,Technology/Computer,35.36,65.12,0.5589,FALSE,0.343,3,0.1923,0.5914,FALSE
11178,Legal,47.62,48.18,0.4564,TRUE,0.4405,3,0.3763,0.4409,TRUE
11179,Education,15.62,42.76,0.0213,TRUE,0.4706,4,0.0469,0.3165,FALSE
11180,Healthcare Practitioners,12.99,26.86,0.2109,FALSE,0.2149,2,0.0118,0.8364,FALSE
11181,Education,18.27,28.25,0.0063,TRUE,1,2,0.1872,0.4635,FALSE
11182,Technology/Computer,22.63,42.67,0.2458,TRUE,0.4369,3,0.2888,0.4322,FALSE
11183,Construction,6.36,14.76,0,FALSE,0.3125,2,0.1746,0.0235,FALSE
11184,Management,12.84,15.54,0.0232,FALSE,0.4662,5,0.1992,0.512,FALSE
11185,Construction,24.64,0,0.3303,FALSE,0.4575,1,0.3276,0.5291,FALSE
11186,Technology/Computer,42.24,56.01,0.3755,TRUE,0.4069,4,0.2859,0.4041,TRUE
11187,Business & Financial,47.31,46,0.43,TRUE,0.52,5,0.5316,0.2112,FALSE
11188,Education,38.01,23.72,0.4928,FALSE,0.5398,5,0.0963,0.3504,FALSE
11189,Production,21.62,18.78,0.1738,FALSE,0.6858,1,0.2629,0.539,FALSE
11190,Life/Physical Science,8.41,37.93,0.1398,TRUE,0.555,2,0.0756,0.8485,FALSE
11191,Office Support,78.62,23.38,0.9145,TRUE,0.2357,1,0.6617,0.9765,FALSE
11192,Education,10.44,20.31,0,FALSE,0.7056,3,0.0406,0.2652,FALSE
11193,Architecture & Engineering,1.19,25.62,0,FALSE,0.6693,4,0,0.8384,FALSE
11194,Healthcare Practitioners,0,21.47,0,FALSE,0.3289,1,0,0.6212,FALSE
11195,Legal,58.64,37.03,0.5129,TRUE,0.6157,3,0.3283,0.7702,FALSE
11196,Technology/Computer,10.91,40.48,0.0987,TRUE,0.2956,1,0.1993,0.4597,FALSE
11197,Sales,22.89,22.96,0.2494,TRUE,0.5861,2,0,0.3699,FALSE
11198,Education,17.59,18.32,0.1721,FALSE,0.702,4,0,0,FALSE
11199,Office Support,82.36,28.37,0.7437,TRUE,0.8227,3,0.9342,0.2262,FALSE
11200,Business & Financial,41.97,39.18,0.4104,FALSE,0.3045,3,0.4718,0.9448,FALSE
11201,Healthcare Practitioners,0,22.95,0.1402,FALSE,0.2529,1,0,0.775,FALSE
11202,Life/Physical Science,10.1,35.39,0.1042,FALSE,0.6686,4,0.0819,1,FALSE
11203,Sales,21.76,29.16,0.3784,FALSE,0.6742,2,0.4464,0.5404,FALSE
11204,Technology/Computer,25.41,55.25,0.1614,FALSE,0.5303,2,0.5736,0.7082,FALSE
11205,Legal,51.05,41.75,0.4394,FALSE,0.2478,3,0.5479,0.1208,FALSE
11206,Food Service,17.09,3.83,0.192,FALSE,0.3821,3,0.0559,0.8313,FALSE
11207,Legal,26.45,34.48,0.1893,TRUE,0.6187,2,0.2496,0.7573,FALSE
11208,Sales,15.87,27.94,0.1785,TRUE,0.747,5,0.3556,0.3768,FALSE
11209,Healthcare Practitioners,15.21,16.49,0.1169,FALSE,0.4144,2,0.0002,1,FALSE
11210,Architecture & Engineering,5.8,34.92,0.0356,TRUE,0.6549,2,0.2548,0.4347,FALSE
11211,Sales,17.67,14.4,0.0874,FALSE,0.5435,1,0.1805,0.6042,FALSE
11212,Protective Service,6.19,16.19,0.1116,FALSE,0.715,4,0.0668,0.5265,FALSE
11213,Food Service,12.07,0,0.2271,FALSE,0.5511,3,0,0.4518,FALSE
11214,Life/Physical Science,12.33,37.43,0.0836,FALSE,0.2281,5,0.1665,1,FALSE
11215,Management,27.64,27.75,0.2197,FALSE,0.6243,5,0.308,0.6008,FALSE
11216,Life/Physical Science,20.52,22.41,0.195,TRUE,0.4383,1,0.3732,0.2552,FALSE
11217,Sales,10.43,35.35,0.1479,TRUE,0.3965,5,0,0.159,FALSE
11218,Production,27.44,17.39,0.243,FALSE,0.5991,4,0.1942,1,FALSE
11219,Business & Financial,22.28,36.58,0.3714,TRUE,0.6676,5,0.3041,0.6425,FALSE
11220,Technology/Computer,14.61,53.25,0.2392,TRUE,0.7908,3,0.1612,0.1815,FALSE
11221,Protective Service,18.89,3.74,0.1244,FALSE,0.584,2,0.4549,0.6584,FALSE
11222,Construction,0,15.7,0,FALSE,0.6465,4,0,0.1944,FALSE
11223,Business & Financial,20.68,47.86,0.27,TRUE,0.2814,3,0.2597,0.349,TRUE
11224,Legal,51.38,52.97,0.4922,TRUE,0.5332,4,0.6222,0.3774,TRUE
11225,Architecture & Engineering,0,33.34,0.1497,FALSE,0.6761,1,0,0.4301,FALSE
11226,Sales,7.74,36.73,0.1675,TRUE,0.4147,2,0.134,0.2752,FALSE
11227,Life/Physical Science,9.51,29.67,0.2057,FALSE,0.3145,3,0.0113,0.5414,FALSE
11228,Arts & Design,31.14,36.45,0.3165,TRUE,0.4574,4,0.1966,0.7593,FALSE
11229,Architecture & Engineering,0,31.72,0.0154,FALSE,0.4987,3,0,0.6558,FALSE
11230,Protective Service,0,0.65,0,FALSE,0.0813,2,0,0.3856,FALSE
11231,Healthcare Practitioners,26.86,31.51,0.1726,TRUE,0.7227,4,0.1578,0.3689,FALSE
11232,Education,29.78,15.61,0.1856,FALSE,0.9157,1,0.4258,0.4831,FALSE
11233,Office Support,81.06,12.29,0.9143,TRUE,0.7271,5,0.8063,0.7575,FALSE
11234,Food Service,0,0,0.1159,FALSE,1,2,0,0.4344,FALSE
11235,Food Service,1.22,3.84,0.0261,FALSE,0.3762,5,0.2874,0.5489,FALSE
11236,Technology/Computer,29.56,54.04,0.4088,TRUE,0.8017,1,0.1023,0,FALSE
