emp_id,sector,soc_code,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
11328,Healthcare Practitioners,29-2099.05,21.64,18.63,0.3156,False,0.7095,2,0.7382,0.535,False
11329,Architecture & Engineering,17-2111.02,0.0,29.66,0.0512,False,0.5004,2,0.9425,0.7334,False
11330,Office Support,49-3042.00,70.83,17.64,0.8505,True,0.4846,3,0.5497,0.6998,True
11331,Office Support,49-9099.01,90.69,23.56,0.8811,False,0.6148,1,0.7482,0.531,True
11332,Technology/Computer,27-3042.00,18.47,42.0,0.0027,True,0.3435,2,0.8066,0.2394,False
11333,Office Support,29-1222.00,75.41,17.93,0.8052,True,0.2045,5,0.7586,0.6226,True
11334,Office Support,39-1013.00,74.92,18.38,0.784,True,0.5623,4,0.5815,0.645,True
11335,Office Support,51-6092.00,66.31,34.09,0.8023,False,0.5819,3,0.6537,0.241,False
11336,Life/Physical Science,19-2031.00,26.28,11.07,0.3118,False,0.563,3,0.8372,0.6802,False
11337,Office Support,51-7031.00,78.62,18.66,0.7042,False,0.653,1,0.6912,0.0839,True
11338,Office Support,51-9195.00,74.43,25.06,0.7387,True,0.9109,2,0.6747,0.9752,False
11339,Office Support,55-1012.00,85.61,9.1,0.8977,False,0.6319,2,0.6565,0.0,False
11340,Office Support,29-2031.00,69.38,9.35,0.7019,True,0.3325,2,0.6938,0.3727,True
11341,Architecture & Engineering,17-3026.00,23.96,28.9,0.2009,True,0.3642,2,0.7716,0.2703,True
11342,Arts & Design,27-2099.00,39.57,33.47,0.2461,True,0.0,3,0.4811,0.416,True
11343,Office Support,13-1041.04,69.29,0.0,0.8314,True,0.3872,3,0.7192,0.8444,True
11344,Life/Physical Science,19-1031.00,17.31,23.62,0.2317,False,0.6645,2,0.7791,0.443,False
11345,Technology/Computer,15-1231.00,39.02,35.82,0.3485,True,0.8466,3,0.8446,0.9121,False
11346,Production,51-6091.00,0.0,11.77,0.0,False,0.4691,1,0.6321,0.3944,False
11347,Office Support,47-3014.00,79.57,14.35,0.9139,True,0.1925,1,0.3959,0.1803,True
11348,Production,51-9011.00,32.96,3.3,0.4823,True,0.3189,3,0.7175,0.8717,False
11349,Office Support,39-6012.00,59.04,19.92,0.6278,True,0.3004,1,0.6352,0.7709,True
11350,Healthcare Practitioners,21-1014.00,5.06,19.74,0.0,False,0.2577,1,0.7699,0.0,False
11351,Management,11-3131.00,14.93,30.54,0.0679,True,1.0,3,0.7543,0.1679,False
11352,Management,13-1011.00,8.11,18.49,0.1812,True,0.4473,3,0.7152,0.3791,False
11353,Office Support,53-3033.00,68.72,27.05,0.7369,True,0.5328,3,0.692,0.8007,False
11354,Production,51-2061.00,22.38,8.36,0.3001,False,0.8059,2,0.4937,1.0,False
11355,Production,51-4072.00,20.93,7.18,0.148,False,0.2442,1,0.6554,0.6789,False
11356,Office Support,13-1131.00,72.38,15.98,0.9349,True,0.5182,3,0.7865,0.3039,True
11357,Business & Financial,13-1161.00,31.42,34.07,0.1713,True,0.7836,2,0.7504,0.8707,False
11358,Office Support,13-1131.00,75.13,9.37,0.7268,True,0.7814,1,0.5791,0.5005,True
11359,Office Support,53-6051.00,62.78,30.43,0.6134,True,0.4184,1,0.7796,0.5231,False
11360,Architecture & Engineering,17-2161.00,14.61,17.91,0.0,True,0.534,1,0.8356,0.6608,False
11361,Protective Service,33-1021.00,0.0,11.69,0.0656,False,0.2958,5,1.0,0.8399,False
11362,Technology/Computer,29-1122.01,42.7,41.93,0.414,True,0.5397,1,0.8882,0.6926,False
11363,Office Support,31-9095.00,58.27,17.72,0.4817,False,0.4979,2,0.6218,0.2527,False
11364,Office Support,43-3021.00,85.45,26.69,0.8205,True,0.4245,5,0.6013,0.6386,True
11365,Food Service,35-2021.00,0.0,7.46,0.0049,False,0.2498,5,0.4297,0.0888,False
11366,Technology/Computer,25-1124.00,26.18,60.8,0.3119,False,0.5746,2,0.6717,0.7677,False
11367,Office Support,13-1041.08,82.42,28.67,0.7851,True,0.2615,1,0.8438,0.536,True
11368,Office Support,49-2097.00,91.17,8.88,0.9571,True,0.0677,4,0.5985,0.4372,True
11369,Office Support,51-6021.00,77.59,23.31,0.8408,True,0.6225,1,0.5595,0.6012,True
11370,Office Support,29-9092.00,88.67,29.78,0.9163,True,0.3605,2,0.8102,0.587,True
11371,Office Support,37-2019.00,81.75,18.67,0.785,True,0.493,1,0.7095,0.9867,True
11372,Office Support,55-1012.00,71.35,31.53,0.4662,False,0.0866,5,0.7809,0.7159,False
11373,Management,11-3051.00,27.17,14.65,0.2649,True,1.0,3,0.7453,0.9325,False
11374,Protective Service,33-2021.00,6.28,24.46,0.0489,False,0.3503,3,0.8612,0.215,False
11375,Technology/Computer,13-2041.00,32.75,47.27,0.3859,False,0.2577,5,0.7348,0.6701,False
11376,Healthcare Practitioners,31-9011.00,12.62,15.58,0.333,False,0.4125,1,0.594,0.4269,False
11377,Technology/Computer,47-4011.01,27.11,70.95,0.2958,True,0.4285,1,0.9581,0.7382,True
11378,Architecture & Engineering,17-3026.01,16.83,45.81,0.1041,False,0.5349,3,0.7777,0.5661,False
11379,Healthcare Practitioners,15-1211.01,4.14,10.64,0.1016,False,0.8884,1,0.8406,0.6248,False
11380,Office Support,19-2041.02,92.88,13.53,1.0,True,1.0,1,0.8249,0.2648,True
11381,Life/Physical Science,19-1031.00,15.97,54.4,0.3929,False,0.8515,2,0.7828,0.8842,False
11382,Protective Service,33-2021.00,14.83,13.23,0.1428,False,0.2098,1,0.9616,0.477,False
11383,Sales,41-3011.00,32.96,38.38,0.445,False,0.4633,1,0.845,0.2988,False
11384,Protective Service,33-3021.02,0.0,13.43,0.0296,False,0.0,3,0.715,0.7092,False
11385,Education,25-2021.00,11.16,27.78,0.0949,True,0.5437,3,0.7142,0.7773,False
11386,Life/Physical Science,19-1029.04,25.37,27.84,0.3098,False,0.1463,2,1.0,0.6798,False
11387,Production,47-5041.00,0.0,15.45,0.0,False,0.5698,5,0.6616,0.3282,False
11388,Office Support,55-2013.00,72.45,23.27,0.8426,True,0.5712,4,0.6487,0.0,True
11389,Office Support,17-3019.00,78.34,17.82,0.9052,False,0.6841,3,0.8338,1.0,False
11390,Office Support,15-1299.01,80.84,25.58,0.8931,True,0.1779,1,0.7662,0.2368,True
11391,Life/Physical Science,19-1029.01,28.62,33.54,0.2124,False,0.6403,3,0.9219,0.6867,False
11392,Office Support,31-9091.00,75.93,17.08,0.8984,False,0.259,1,0.6938,0.4349,False
11393,Office Support,13-2082.00,72.26,10.47,0.8305,True,0.7419,3,0.6484,0.0305,False
11394,Office Support,51-5111.00,74.36,19.42,0.7379,True,0.3616,4,0.6286,0.0,True
11395,Management,11-2033.00,36.87,25.61,0.4176,True,0.4283,3,0.6661,0.9032,True
11396,Technology/Computer,15-1299.06,15.36,32.01,0.1565,True,0.4235,2,0.1557,0.2819,False
11397,Office Support,43-1011.00,89.93,21.06,0.8851,True,0.426,4,0.8381,0.4114,True
11398,Production,47-5044.00,16.7,14.91,0.0961,False,0.7913,2,0.5736,0.576,False
11399,Office Support,49-9064.00,74.88,37.96,0.9097,True,0.216,2,0.8429,0.1376,True
11400,Office Support,41-2012.00,94.94,6.81,1.0,True,0.733,1,0.58,0.4753,True
11401,Technology/Computer,15-1299.08,11.63,49.62,0.1502,True,0.2155,2,0.6829,0.5976,False
11402,Office Support,37-3012.00,92.94,16.51,1.0,False,0.3434,4,0.7264,0.3924,True
11403,Office Support,31-9091.00,67.66,20.39,0.6884,True,0.0833,2,0.8103,0.3399,True
11404,Office Support,43-9031.00,92.03,14.71,0.7903,False,0.0,4,0.732,0.4982,False
11405,Office Support,29-9093.00,63.74,19.24,0.6701,True,0.6128,4,1.0,0.2757,True
11406,Life/Physical Science,19-2021.00,11.8,26.53,0.2961,False,0.0813,2,0.7451,0.7826,False
11407,Office Support,47-4091.00,77.2,16.1,0.8603,True,0.7446,1,0.5991,0.8116,True
11408,Production,51-4072.00,24.19,4.27,0.4087,False,0.4999,1,0.6938,0.3144,False
11409,Office Support,47-2053.00,68.02,14.26,0.7018,True,0.4954,4,0.4943,0.8253,True
11410,Production,53-7072.00,12.64,15.23,0.1329,False,0.5847,1,0.6778,1.0,False
11411,Food Service,51-3099.00,0.0,8.24,0.1419,False,0.6774,1,0.0,0.31,False
11412,Architecture & Engineering,17-3021.00,32.27,24.95,0.4526,True,0.772,3,0.8271,0.4286,False
11413,Office Support,51-6041.00,63.79,12.33,0.781,True,0.4796,3,0.7681,0.7026,False
11414,Office Support,27-3031.00,70.89,6.64,0.7428,True,0.427,1,0.7116,0.2492,True
11415,Office Support,19-2011.00,68.38,25.47,0.8225,True,0.6921,3,0.7717,1.0,True
11416,Office Support,49-9052.00,75.96,30.55,0.6598,True,0.1737,3,0.5665,0.5718,True
11417,Healthcare Practitioners,19-5012.00,11.59,7.15,0.1258,True,0.3519,1,0.9826,0.2483,False
11418,Office Support,49-9081.00,86.34,14.25,0.8186,True,0.4356,2,0.7394,0.5553,True
11419,Production,51-4021.00,5.05,6.51,0.0,False,0.688,1,0.6446,0.0873,False
11420,Architecture & Engineering,17-2112.02,29.42,29.48,0.2086,True,0.4598,3,0.8548,0.4597,False
11421,Office Support,29-9099.01,68.63,25.03,0.578,True,0.1722,2,0.7048,0.9953,True
11422,Arts & Design,39-1014.00,25.49,39.69,0.3159,True,0.5127,2,0.16,0.5256,False
11423,Protective Service,33-9091.00,0.0,19.71,0.0711,False,0.4785,2,0.4868,1.0,False
11424,Office Support,45-2021.00,65.21,13.02,0.608,True,0.9912,3,0.5063,1.0,True
11425,Education,25-1042.00,14.27,22.63,0.1395,True,0.5107,2,0.6647,0.6559,True
11426,Office Support,47-2011.00,70.37,9.7,0.8641,True,0.5269,4,0.6291,0.8338,False
11427,Life/Physical Science,19-2032.00,20.75,36.39,0.1597,False,0.8393,4,0.6591,0.4736,False
11428,Office Support,29-1221.00,72.07,23.66,0.5856,False,0.4389,1,0.8207,1.0,False
11429,Office Support,49-9061.00,64.87,21.83,0.6113,True,0.6788,4,0.6854,0.9276,False
11430,Management,11-9199.02,4.75,17.49,0.1468,True,0.3506,2,0.6585,0.6576,False
11431,Technology/Computer,15-1251.00,17.27,32.87,0.0,False,0.4456,2,0.8437,0.4664,False
11432,Office Support,47-3014.00,75.08,23.76,0.7747,True,0.7343,3,0.4499,0.3831,False
11433,Office Support,37-2012.00,67.34,19.08,0.4314,True,0.0081,1,0.5138,0.92,True
11434,Healthcare Practitioners,29-1243.00,28.79,30.33,0.4717,False,0.6067,3,0.3827,0.794,False
11435,Healthcare Practitioners,29-1141.01,14.26,1.62,0.2175,False,0.83,1,0.9131,0.7157,False
11436,Office Support,53-6051.00,91.51,4.44,0.7479,True,0.7922,2,0.8302,0.9102,False
11437,Office Support,27-2023.00,53.36,16.95,0.3283,True,0.6812,3,0.5979,0.9675,True
11438,Office Support,17-3024.00,83.88,19.8,0.8248,True,0.1802,2,0.7678,0.6788,True
11439,Architecture & Engineering,17-2199.11,20.71,34.01,0.2491,True,0.9299,2,0.6769,0.5697,True
11440,Technology/Computer,25-1065.00,24.69,51.6,0.2805,True,0.7663,2,0.648,0.8479,False
11441,Technology/Computer,13-2099.01,23.48,54.09,0.189,True,0.1929,3,0.8527,0.1932,False
11442,Technology/Computer,13-1199.04,19.99,55.45,0.2217,True,0.0415,1,0.5586,0.8763,False
11443,Office Support,43-5021.00,72.89,21.38,0.7694,True,0.5852,1,0.4667,0.0443,True
11444,Office Support,29-9091.00,73.8,20.8,0.6387,True,0.3027,5,0.8228,1.0,False
11445,Healthcare Practitioners,19-2041.00,21.71,26.07,0.1932,False,0.5101,2,0.6823,0.3014,False
11446,Office Support,43-4081.00,63.41,21.19,0.746,False,0.4309,1,0.5134,0.5487,True
11447,Office Support,47-2131.00,77.3,15.23,0.8619,True,0.188,1,0.4836,0.6693,True
11448,Office Support,15-2021.00,68.34,22.05,0.6055,True,0.3297,1,0.7492,0.2732,True
11449,Technology/Computer,33-3052.00,32.26,55.46,0.3262,True,0.5047,1,0.9191,0.6322,True
11450,Office Support,13-1131.00,90.32,19.73,1.0,True,0.6278,3,0.827,0.3932,True
11451,Office Support,19-3033.00,75.87,3.8,0.8719,True,0.5755,3,0.6688,0.2195,True
11452,Healthcare Practitioners,15-1211.01,8.59,26.93,0.127,False,0.0292,4,0.8787,0.3425,False
11453,Production,53-7021.00,0.81,14.58,0.0747,False,0.2088,2,1.0,0.3939,False
11454,Management,11-9072.00,16.5,27.54,0.1703,True,0.4213,4,0.9201,0.6365,False
11455,Technology/Computer,39-3012.00,10.14,63.86,0.0218,True,0.4273,1,0.5514,0.6776,False
11456,Office Support,55-3011.00,65.8,19.25,0.6014,True,0.3181,5,0.5536,1.0,True
11457,Management,11-2032.00,3.36,20.61,0.026,True,0.32,5,0.0,0.9577,True
11458,Office Support,39-6011.00,74.21,27.35,0.7756,True,0.3831,2,0.6602,0.4826,True
11459,Office Support,33-9031.00,91.03,0.57,0.8215,True,0.8271,1,0.6686,0.4861,False
11460,Management,11-9013.00,34.7,20.81,0.3116,True,0.8259,3,0.7561,0.5191,False
11461,Education,25-4031.00,21.36,9.87,0.1355,False,0.7138,3,0.3689,0.2685,False
11462,Sales,41-3091.00,21.34,39.91,0.3759,True,0.5861,2,0.1595,0.0058,False
11463,Management,27-2012.03,29.21,32.31,0.3168,True,0.555,3,0.6259,0.8732,False
11464,Education,25-1194.00,11.25,18.35,0.1148,False,1.0,2,0.8171,0.6398,False
11465,Office Support,29-1241.00,63.76,11.15,0.5401,False,0.6979,2,1.0,0.6758,False
11466,Education,25-4031.00,22.55,21.93,0.2002,False,0.5122,1,0.6428,0.415,False
11467,Office Support,25-9021.00,81.06,18.66,0.7969,True,0.5789,3,0.7387,0.9347,True
11468,Business & Financial,13-2051.00,36.61,36.16,0.6113,True,0.6304,1,0.458,0.591,True
11469,Office Support,25-9042.00,69.39,17.83,0.6286,False,0.3421,2,0.6216,0.161,False
11470,Technology/Computer,25-1065.00,29.99,60.85,0.0526,True,0.2919,1,0.5558,0.6638,True
11471,Office Support,15-1299.04,73.32,34.51,0.6784,True,0.5792,2,0.7352,0.2987,True
11472,Technology/Computer,23-1022.00,34.29,53.3,0.3514,True,0.3477,2,0.5755,0.6104,False
11473,Office Support,29-1071.00,87.39,20.49,1.0,True,0.5059,5,0.9,0.5115,True
11474,Architecture & Engineering,17-2199.00,0.0,29.35,0.0087,True,0.0,2,0.2591,1.0,False
11475,Office Support,29-1291.00,66.83,20.99,0.7817,True,0.968,2,0.8589,0.6221,False
11476,Architecture & Engineering,17-3026.01,5.96,38.14,0.0,True,0.5272,4,0.8355,0.335,False
11477,Office Support,49-9043.00,83.33,17.47,0.7652,True,0.3468,1,0.7856,0.6196,True
11478,Office Support,29-1229.05,85.21,9.51,0.7151,True,1.0,3,0.9925,0.5596,False
11479,Healthcare Practitioners,29-2099.05,15.92,22.24,0.1331,False,0.4689,2,0.6755,0.523,False
11480,Office Support,19-1031.03,82.43,22.12,0.784,True,0.1783,2,0.837,0.4934,True
11481,Production,45-2091.00,19.86,9.11,0.3437,False,0.5503,3,0.7326,0.7512,False
11482,Education,25-1199.00,6.78,17.82,0.2828,False,0.3003,2,0.1566,0.2311,False
11483,Office Support,29-1223.00,65.17,10.02,0.84,True,0.8633,5,0.6841,0.4542,True
11484,Office Support,45-2021.00,62.66,20.09,0.5744,True,0.5445,2,0.6534,0.837,False
11485,Production,51-4034.00,9.41,13.08,0.1124,True,0.8581,3,0.7528,0.8988,True
11486,Food Service,35-1012.00,3.31,9.84,0.0,False,0.1677,2,0.7771,0.6284,False
11487,Office Support,17-3013.00,78.33,12.94,0.8852,False,0.7728,2,0.5817,0.7599,False
11488,Office Support,49-9091.00,74.3,22.46,0.7932,True,0.2309,2,0.5236,0.9458,True
11489,Technology/Computer,27-3043.05,36.53,35.38,0.2498,True,0.502,5,0.5921,1.0,True
11490,Management,11-9199.09,20.94,34.68,0.1042,True,0.6999,3,0.9485,0.3906,False
11491,Education,25-1192.00,16.86,25.17,0.0071,False,0.7758,3,0.6184,0.2486,False
11492,Office Support,19-1032.00,73.73,32.18,0.761,False,0.7292,2,0.8595,0.0,False
11493,Office Support,53-7062.00,57.78,17.22,0.5649,False,0.1836,2,0.6292,0.4627,False
11494,Food Service,35-2021.00,1.15,0.0,0.0,False,0.544,4,0.3967,0.2385,False
11495,Business & Financial,25-1011.00,40.31,40.2,0.4936,True,0.6874,1,0.8093,0.5262,False
11496,Office Support,55-2013.00,71.03,7.09,0.6494,True,0.6147,2,0.5337,0.0829,True
11497,Architecture & Engineering,17-2141.00,12.28,29.45,0.3711,False,0.3851,2,0.7103,0.1955,False
11498,Office Support,39-6011.00,80.08,28.11,1.0,True,0.6378,3,0.7371,0.4699,True
11499,Office Support,39-5093.00,91.48,24.39,0.9911,True,0.823,1,0.5711,0.3636,True
11500,Office Support,47-4051.00,78.04,32.78,0.6438,True,0.6312,2,0.9623,0.8559,True
11501,Education,25-1194.00,31.32,21.09,0.3706,False,0.2531,2,0.7338,0.739,False
11502,Management,11-3051.04,4.09,30.89,0.0298,True,0.5439,1,0.9631,0.3778,False
11503,Office Support,43-5051.00,70.65,14.85,0.7266,True,0.607,1,0.6517,0.6055,True
11504,Management,11-9179.00,14.11,20.35,0.1525,True,0.1242,3,0.1923,0.6899,False
11505,Production,47-2072.00,5.88,22.52,0.0,False,0.5555,1,0.7851,0.7617,False
11506,Office Support,49-3011.00,90.0,11.2,0.8151,True,0.0,3,0.8574,0.3444,True
11507,Education,25-1071.00,0.0,37.93,0.0581,False,0.0508,1,0.885,0.188,False
11508,Production,51-4051.00,7.73,26.49,0.0546,True,0.7324,3,0.7856,0.6018,False
11509,Management,11-9161.00,19.16,21.05,0.2042,False,0.7274,3,0.9534,0.6631,False
11510,Protective Service,33-3051.00,22.58,8.95,0.1283,False,0.5953,4,1.0,0.1875,False
11511,Food Service,35-9099.00,9.71,0.46,0.218,False,0.5828,3,0.0836,0.3588,False
11512,Office Support,29-2081.00,72.22,1.21,0.6773,True,0.6577,3,0.917,0.0889,True
11513,Office Support,29-2011.04,65.95,15.36,0.7275,True,0.1755,3,0.6079,0.5594,True
11514,Office Support,43-9111.00,76.29,27.5,0.8414,True,0.5603,1,0.4973,0.5736,True
11515,Technology/Computer,15-1299.08,23.5,57.1,0.3296,True,0.0791,1,0.8069,0.3677,False
11516,Business & Financial,25-1011.00,39.74,39.1,0.3907,False,0.9513,3,0.7248,0.4747,False
11517,Office Support,39-5094.00,87.5,24.15,0.7712,True,0.4577,1,0.8454,0.4405,True
11518,Technology/Computer,25-1065.00,23.42,39.38,0.1698,False,0.3414,3,0.7583,0.8503,False
11519,Office Support,49-9081.00,81.22,17.78,0.7894,True,0.4886,1,0.6594,1.0,True
11520,Office Support,51-2051.00,68.04,9.86,0.8053,True,0.4417,1,0.6104,0.2426,True
11521,Food Service,35-1011.00,15.03,9.03,0.0829,False,0.7857,3,0.9246,1.0,False
11522,Production,51-8093.00,2.93,21.14,0.2611,False,0.5689,2,0.8165,0.1557,False
11523,Office Support,25-9021.00,73.73,0.71,0.8494,True,0.6075,2,0.7884,1.0,True
11524,Education,25-1043.00,19.88,30.1,0.331,False,0.4012,3,0.9352,0.7707,False
11525,Healthcare Practitioners,31-2021.00,0.0,19.95,0.0827,False,0.6159,1,0.8376,0.6123,False
11526,Office Support,29-1229.01,75.85,21.55,0.6942,True,0.7182,2,0.6609,0.5527,False
11527,Office Support,47-4031.00,94.29,10.27,0.9797,True,0.9333,1,0.7696,0.0369,False
11528,Office Support,47-2152.04,68.6,25.86,0.6177,False,0.3608,3,0.8656,0.5433,False
11529,Office Support,45-3031.00,82.76,23.33,0.7974,True,0.6521,1,0.8842,0.7506,True
11530,Legal,23-1011.00,28.54,50.47,0.2764,True,0.4041,3,0.7849,0.7104,False
11531,Office Support,51-9195.05,76.34,18.94,0.9407,False,0.2152,2,0.4837,0.4001,False
11532,Office Support,53-7065.00,80.09,21.67,0.6307,True,0.1644,4,0.631,0.1437,True
11533,Office Support,53-3033.00,82.25,13.88,0.8362,False,0.191,5,0.8672,0.0092,False
11534,Office Support,19-4031.00,79.69,22.77,0.7323,True,0.509,2,0.7931,0.7282,True
11535,Office Support,29-1023.00,73.94,16.77,0.7414,True,0.248,2,0.7364,0.0383,True
11536,Production,53-7072.00,19.11,25.56,0.2137,False,0.572,1,0.8525,0.0,False
11537,Education,25-3099.00,32.36,26.62,0.357,True,0.4929,2,0.1462,0.5639,False
11538,Office Support,39-9011.00,88.18,31.11,0.9946,True,0.5161,3,0.7182,0.1836,True
11539,Architecture & Engineering,17-2141.02,5.03,38.97,0.0077,False,0.5732,4,0.8667,0.3076,False
11540,Sales,41-9041.00,27.11,40.55,0.1725,False,0.0,2,0.8812,0.8094,False
11541,Arts & Design,27-1024.00,39.61,43.46,0.287,False,0.5495,2,0.7354,1.0,False
11542,Office Support,17-3029.01,76.05,17.85,0.6852,True,0.3152,5,0.9433,0.0486,True
11543,Office Support,49-2096.00,89.23,16.01,1.0,True,0.3536,3,0.7887,0.6201,True
11544,Office Support,29-1128.00,63.48,25.76,0.6712,True,0.5184,1,0.7237,0.4233,False
11545,Office Support,29-2033.00,86.85,24.54,0.8679,False,0.8139,1,0.6807,0.7304,False
11546,Office Support,43-9061.00,94.28,14.72,0.9951,False,0.6162,4,0.5928,0.0,True
11547,Office Support,43-3041.00,91.59,16.77,0.907,True,0.3997,1,0.6378,0.2297,True
11548,Office Support,39-9099.00,70.59,28.96,0.5314,False,0.6799,2,0.758,0.4655,False
11549,Office Support,49-2097.00,70.76,24.15,0.7833,True,0.4371,5,0.8177,0.2135,True
11550,Arts & Design,35-9011.00,19.15,32.94,0.195,True,1.0,2,0.4607,0.2786,False
11551,Management,43-6014.00,15.64,28.53,0.1024,False,0.4156,2,0.6654,0.1638,False
11552,Office Support,33-9021.00,95.89,17.96,0.8797,True,0.4525,3,0.9199,0.8126,True
11553,Production,51-4021.00,0.0,30.39,0.0562,False,0.2664,1,0.7036,0.0,False
11554,Technology/Computer,35-2012.00,23.42,35.82,0.1249,True,0.6693,5,0.7162,0.3825,False
11555,Office Support,51-8012.00,100.0,19.92,0.9413,False,0.2131,1,0.6189,0.3328,False
11556,Office Support,29-2034.00,69.53,15.38,0.8873,True,0.0,3,0.7088,0.2994,True
11557,Architecture & Engineering,17-2051.01,10.88,19.55,0.1661,False,0.6219,1,0.7169,0.265,False
11558,Sales,33-9099.02,27.44,43.87,0.293,True,0.4661,3,0.6651,0.2472,False
11559,Office Support,43-3011.00,72.45,3.5,0.6066,True,0.9651,1,0.6324,0.3254,False
11560,Office Support,13-1031.00,69.54,15.75,0.8315,True,0.4744,2,0.6884,0.2058,True
11561,Protective Service,33-3021.02,3.61,14.83,0.0531,False,0.6955,4,0.8434,0.2481,False
11562,Education,25-4031.00,26.09,30.43,0.2266,True,0.6446,2,0.6128,0.5741,False
11563,Office Support,29-9099.01,71.27,26.31,0.6295,True,0.274,3,0.8341,0.268,True
11564,Office Support,11-1031.00,53.29,14.95,0.5655,True,0.2472,4,0.7357,0.7847,False
11565,Office Support,49-3043.00,72.59,32.75,0.5772,True,0.6079,1,0.579,0.811,True
11566,Life/Physical Science,19-2031.00,6.23,21.2,0.0797,False,0.7221,3,0.916,0.4332,False
11567,Office Support,15-2041.01,71.04,11.12,0.7363,True,0.8603,2,0.6239,0.9141,False
11568,Office Support,29-2099.01,83.01,14.96,0.6779,True,0.2912,3,0.7473,0.4065,True
11569,Office Support,29-1216.00,69.84,16.71,0.6688,True,0.444,1,0.8728,1.0,True
11570,Education,25-2057.00,15.31,24.57,0.0919,True,0.4314,1,0.549,0.7676,False
11571,Architecture & Engineering,17-2111.02,6.6,28.36,0.1152,False,0.6632,1,0.7169,0.2489,False
11572,Office Support,25-9043.00,86.03,25.04,0.9611,True,0.28,1,0.4107,0.4894,True
11573,Life/Physical Science,19-2032.00,20.52,33.25,0.3672,False,0.7888,3,0.786,0.9685,False
11574,Office Support,53-1042.00,68.93,21.59,0.6038,False,0.4146,1,0.7986,0.7986,False
11575,Technology/Computer,15-1251.00,26.59,44.29,0.3132,True,0.9274,3,0.7582,0.475,False
11576,Architecture & Engineering,17-2199.08,12.64,38.43,0.1677,False,0.8073,2,0.9545,0.1571,False
11577,Management,11-9179.00,12.36,22.77,0.1017,True,0.5907,2,0.151,0.8796,False
11578,Arts & Design,27-1029.00,14.75,48.3,0.094,False,0.7782,3,0.0815,0.7905,False
11579,Education,25-1022.00,37.16,35.88,0.3793,False,0.2312,1,0.6617,0.0009,False
11580,Office Support,51-9195.04,64.2,9.75,0.7516,False,0.5891,1,0.5048,0.5523,False
