emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
10874,Office Support,45-4029.00,"Logging Workers, All Other",Research,Lead (10+ yrs),7,Bachelor's,Los Angeles,USA,1,Remote,1,Startup (1-50),220000,176000,264000,Senior ($200-300k),16.3,0,1,1,0,1,7,1,88,9.2,High,9,1631,8.8,2025,3,0,33.37,High,75.09,6.52,0.6152,0.6869,0.5688,3,0.4543,3.47,3,39750,-1,1882791,18283236,46.37,31.8,0.5087,0.1719,0.0553,0.0967,0.0722,0.0952,700,0,0,41910457764,5.73381E+12,High Risk,1
10875,Office Support,53-2021.00,Air Traffic Controllers,AI Engineering,Senior (6-9 yrs),8,PhD,Berlin,Germany,1,Remote,1,Mid-size (501-5000),240000,192000,288000,Senior ($200-300k),9.3,0,1,1,1,1,5,1,98,53.6,High,5,793,6,2025,8,1,38.64,High,83.69,13.77,0.4513,0.7274,0.747,1,0,11.65,3,124540,11,880284,33366153,45.62,69.05,0.3557,0.12,0.0422,0.181,0.2484,0.0527,2300,0,0,1.81941E+11,2.40431E+13,High Risk,1
10876,Architecture & Engineering,17-2081.00,Environmental Engineers,Data Science,Mid (3-5 yrs),2,Bachelor's,Dubai,UAE,0,On-site,0,Enterprise (5000+),155000,124000,186000,Upper-Mid ($150-200k),8.8,0,0,1,0,0,5,1,92,23.2,Medium,5,4293,6.6,2025,2,0,54.9,Low,10.15,51.48,0.0881,0.2081,0.5576,2,0.0606,5.52,5,87620,1.8,22094,30905110,59.37,81.08,0.2342,0.1529,0.1341,0.0604,0.3419,0.0765,4600,0,1,2.70753E+11,4.61018E+12,Low Risk,0
10877,Office Support,49-9096.00,Riggers,Robotics,Entry (0-2 yrs),5,Bachelor's,Zurich,Switzerland,1,Remote,1,Mid-size (501-5000),125000,100000,150000,Mid ($100-150k),17.1,1,0,1,1,0,7,1,76,15.7,High,9,7215,8.8,2025,7,0,39.85,Critical,100,15.34,0.8875,0.9915,0.1891,2,0.1749,4.85,2,50370,89,1555099,36923138,76.53,67.03,0.3683,0.2275,0.161,0.0736,0.1289,0.0407,2300,0,0,2.86838E+11,2.19299E+13,High Risk,0
10878,Office Support,51-4111.00,Tool and Die Makers,AI Engineering,Mid (3-5 yrs),1,Master's,Tokyo,Japan,1,Remote,1,Enterprise (5000+),118000,94400,141600,Mid ($100-150k),9,0,0,1,0,1,4,1,82,8.9,Low,5,3643,9.7,2025,3,0,43.41,Medium,59.33,14.69,0.4212,0.8594,0.5199,5,0.315,2.68,3,52750,84,353274,42181445,68.94,82.64,0.2308,0.2063,0.156,0.2226,0.1048,0.0794,6700,0,0,2.28957E+11,4.37319E+12,Medium Risk,1
10879,Office Support,29-2011.02,Cytotechnologists,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,Singapore,Singapore,1,Remote,1,SME (51-500),90000,72000,108000,Entry (<$100k),6.4,1,0,0,0,0,5,1,82,26.4,High,8,3645,6.7,2026,3,0,41.13,Critical,89.96,11.04,0.7749,0.9356,0.5268,2,0.1165,5.92,5,52330,-1,971549,19063658,67.84,48.46,0.3658,0.1304,0.0822,0.1314,0.2418,0.0485,25500,1,0,1.07347E+11,1.57532E+13,High Risk,0
10880,Office Support,15-2011.00,Actuaries,AI Engineering,Senior (6-9 yrs),3,Bachelor's,Seattle,USA,1,Remote,1,Enterprise (5000+),323000,258400,387600,Elite (>$300k),13.6,1,1,1,0,0,4,1,96,50,Low,4,1104,9.3,2025,1,1,43.82,High,75.24,27.22,0.5637,0.7215,0.2371,5,0.1602,11.36,4,102880,21,1417015,31185786,64.23,27.74,0.2439,0.0983,0.1148,0.2028,0.1714,0.1687,2200,1,0,98043620586,2.28409E+13,High Risk,1
10881,Arts & Design,15-1255.01,Video Game Designers,Data Engineering,Lead (10+ yrs),8,Bootcamp/Self-taught,Seattle,USA,0,On-site,0,Big Tech (FAANG+),264000,211200,316800,Senior ($200-300k),9.4,1,1,1,0,0,4,1,88,17.9,High,8,1638,6.7,2026,2,0,55.78,Medium,37.35,62.52,0.3277,0.2401,0.6687,2,0.0446,4.52,4,60000,0.3735,1013854,9587923,60.74,50.21,0.476,0.0725,0.0697,0.0421,0.2219,0.1178,Average,0,0,4.28161E+11,1.78611E+13,Medium Risk,1
10882,Technology/Computer,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Governance,Senior (6-9 yrs),3,PhD,San Francisco,USA,1,Remote,1,SME (51-500),234000,187200,280800,Senior ($200-300k),16.7,1,0,1,1,1,7,1,68,6.7,High,8,1288,6.7,2026,1,1,35.66,Low,16.68,84.76,0.1341,0.2272,0.8989,1,0.2228,3.01,5,67640,-1,421364,49061008,40.84,34.16,0.3392,0.1647,0.0622,0.0876,0.2581,0.0882,3000,1,0,4.44277E+11,1.87215E+13,Low Risk,1
10883,Management,11-9071.00,Gambling Managers,AI Engineering,Senior (6-9 yrs),8,PhD,Remote,Global,1,Remote,1,SME (51-500),284000,227200,340800,Senior ($200-300k),9.9,1,0,1,1,1,8,1,91,23,High,4,551,6.1,2025,12,1,49.32,Low,0,57.47,0,0,0.7434,1,0.3572,5.59,3,74700,9,96677,4821720,61.22,67.7,0.4424,0.1581,0.1212,0.0602,0.1101,0.108,700,1,0,1.06477E+11,1.17667E+13,Low Risk,0
10884,Life/Physical Science,19-2099.00,"Physical Scientists, All Other",ML Operations,Senior (6-9 yrs),4,Master's,Chicago,USA,0,On-site,0,Enterprise (5000+),279000,223200,334800,Senior ($200-300k),10.1,0,1,0,0,1,6,0,93,18.6,Medium,1,2640,7.7,2025,7,1,61.18,Low,7.28,68.22,0.0522,0.275,0.6392,3,0.357,4.73,3,107230,43,1456038,19453658,71.76,50.57,0.1782,0.2353,0.0912,0.0809,0.2993,0.1152,1900,0,0,3.10733E+11,1.92047E+13,Low Risk,0
10885,Technology/Computer,25-1021.00,"Computer Science Teachers, Postsecondary",Research,Lead (10+ yrs),7,Bootcamp/Self-taught,Chicago,USA,1,Remote,1,SME (51-500),232000,185600,278400,Senior ($200-300k),9.1,0,1,0,1,1,4,1,88,9.4,Medium,2,498,8.6,2026,2,0,23.67,Medium,31.09,79.18,0.2328,0.3351,0.5176,5,0.0652,2.79,5,82220,-1,1300119,44329737,48.82,69.27,0.2395,0.1837,0.1628,0.2307,0.1092,0.0741,3600,0,0,1.37644E+11,6.92139E+12,Medium Risk,1
10886,Technology/Computer,27-3043.00,Writers and Authors,Data Science,Senior (6-9 yrs),8,Bachelor's,Toronto,Canada,1,Remote,1,Mid-size (501-5000),159000,127200,190800,Upper-Mid ($150-200k),4.8,1,1,0,0,0,5,0,92,37.7,Medium,5,2721,9.7,2026,1,1,66.43,Low,10.27,71.35,0.0782,0.0137,0.172,1,0.4651,8.02,3,62170,4,688478,27549498,43,38.65,0.349,0.1022,0.0711,0.1913,0.2304,0.056,12800,0,0,1.25538E+11,7.77698E+12,Low Risk,0
10887,Sales,53-3031.00,Driver/Sales Workers,AI Engineering,Mid (3-5 yrs),7,Associate's,Berlin,Germany,0,On-site,0,Startup (1-50),145000,116000,174000,Mid ($100-150k),7.5,0,1,0,1,0,4,1,91,72.2,Low,4,9505,9,2025,7,0,50.24,Low,18.06,67.87,0.1364,0.1275,0.4503,1,0.1568,15.19,2,24700,98,194591,34336234,72.57,68.78,0.3383,0.1499,0.076,0.1743,0.17,0.0915,48800,0,0,2.66189E+11,1.94814E+13,Low Risk,0
10888,Office Support,51-8013.04,Hydroelectric Plant Technicians,AI Engineering,Mid (3-5 yrs),4,Bachelor's,Tokyo,Japan,1,Remote,1,Big Tech (FAANG+),194000,155200,232800,Upper-Mid ($150-200k),8.4,1,0,0,1,0,3,1,87,13.3,Medium,5,5306,8.9,2026,2,0,62.05,High,77.69,0,0.636,0.8526,0.6296,3,0.3064,3.5,2,60000,0.7769,1852821,14148044,49.32,27.77,0.3369,0.1206,0.0878,0.1596,0.2505,0.0447,Average,0,0,4.60011E+11,4.02148E+12,High Risk,1
10889,Production,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",AI Engineering,Senior (6-9 yrs),9,Associate's,Paris,France,0,On-site,0,SME (51-500),161000,128800,193200,Upper-Mid ($150-200k),3.3,0,0,1,0,0,5,1,89,25.6,Low,6,689,8.8,2025,3,1,51.85,Low,22.52,38.12,0.1881,0.1611,0.5021,4,0.4508,5.45,2,37520,-1,804341,28035449,79.47,28.92,0.3531,0.067,0.0874,0.1038,0.293,0.0957,1700,0,0,1.65217E+11,4.89816E+12,Low Risk,0
10890,Business & Financial,13-2099.04,"Fraud Examiners, Investigators and Analysts",AI Engineering,Lead (10+ yrs),10,Bachelor's,Toronto,Canada,1,Remote,1,Big Tech (FAANG+),325000,260000,390000,Elite (>$300k),9.4,1,0,1,1,0,6,1,91,80.2,High,8,9603,7.2,2025,12,0,26.71,Medium,41.37,41.6,0.2609,0.553,0.4903,1,0.1922,16.98,4,70280,-1,1242606,27345706,30.7,35.53,0.1439,0.1741,0.0637,0.1797,0.2855,0.1531,13700,0,0,2.94094E+11,2.42836E+13,Medium Risk,1
10891,Office Support,49-2091.00,Avionics Technicians,ML Operations,Mid (3-5 yrs),4,Associate's,Seattle,USA,1,Remote,1,Startup (1-50),142000,113600,170400,Mid ($100-150k),8.7,1,0,1,0,1,5,1,93,69.6,Medium,4,7544,8.6,2026,3,0,30.33,Critical,92.44,18,0.6486,0.905,0.6898,1,0.2425,14.79,3,64140,70,1083161,21251298,66.09,30.55,0.2174,0.1099,0.1974,0.1692,0.2198,0.0864,1500,0,0,1.16467E+11,1.22571E+13,High Risk,1
10892,Office Support,53-7062.04,Recycling and Reclamation Workers,ML Operations,Senior (6-9 yrs),6,Master's,Dubai,UAE,1,Remote,1,Big Tech (FAANG+),243000,194400,291600,Senior ($200-300k),8.1,1,0,1,0,0,3,1,93,72.7,Medium,4,5911,7.2,2026,2,1,68.99,Critical,87.04,31.71,0.4618,0.8752,0.5494,1,0.2613,15.35,1,60000,0.8704,654963,24090116,41.75,41.31,0.3717,0.1643,0.0681,0.2074,0.1008,0.0877,Average,0,0,4.22366E+11,7.23263E+12,High Risk,0
10893,Office Support,15-1299.03,Document Management Specialists,AI Engineering,Mid (3-5 yrs),10,Bachelor's,Chicago,USA,1,Remote,1,Big Tech (FAANG+),222000,177600,266400,Senior ($200-300k),7.4,1,1,0,1,0,7,1,89,24.9,Low,5,1353,8.2,2025,2,0,62.23,High,81.57,21.75,0.5832,0.8945,0.5766,2,0.0476,5.72,3,60000,0.8157,954671,32194609,40.04,51.45,0.37,0.1888,0.1317,0.1061,0.0817,0.1218,Average,0,0,1.25465E+11,2.23322E+13,High Risk,1
10894,Office Support,55-3015.00,Command and Control Center Specialists,Security,Mid (3-5 yrs),5,Associate's,Chicago,USA,1,Remote,1,Mid-size (501-5000),160000,128000,192000,Upper-Mid ($150-200k),14.6,1,0,0,0,0,5,0,80,10,Medium,2,1102,6.7,2025,3,0,20.63,High,83.34,18.03,0.5862,0.8543,0.7288,1,0.2203,3.46,1,60000,0.8334,1548922,30363323,47.31,38.08,0.1729,0.2369,0.122,0.2137,0.0746,0.18,Average,0,0,1.92556E+11,4.69457E+12,High Risk,1
10895,Life/Physical Science,19-1029.02,Molecular and Cellular Biologists,Infrastructure,Senior (6-9 yrs),5,Associate's,Bangalore,India,0,On-site,0,Enterprise (5000+),140000,112000,168000,Mid ($100-150k),9.3,0,1,0,0,0,5,0,85,23.6,Low,4,3854,9.7,2025,7,1,41.5,Low,12.23,52.48,0.0732,0.1182,0.479,3,0.6726,5.65,5,79590,-1,1312761,46551413,53.16,18.04,0.36,0.2233,0.0852,0.1483,0.1248,0.0584,4700,0,0,3.45964E+11,3.83948E+12,Low Risk,0
10896,Production,39-4012.00,Crematory Operators,AI Engineering,Entry (0-2 yrs),11,PhD,Seattle,USA,0,On-site,0,Mid-size (501-5000),212000,169600,254400,Senior ($200-300k),17.7,0,0,0,0,0,4,0,96,69.3,High,7,3140,8,2025,12,0,21.66,Low,4.55,22.2,0.0383,0,0.3122,3,0.2996,15.63,1,60000,0.0455,1744901,32560552,66.94,72.31,0.2792,0.2024,0.049,0.1025,0.2428,0.1241,Average,0,0,1.35113E+11,6.42423E+12,Low Risk,0
10897,Office Support,47-2044.00,Tile and Stone Setters,Product,Entry (0-2 yrs),4,Associate's,San Francisco,USA,1,Remote,1,SME (51-500),140000,112000,168000,Mid ($100-150k),10.2,0,0,1,0,1,3,1,85,15.5,Medium,3,7435,9,2026,2,0,56.9,High,73.14,28.54,0.4946,0.7601,0.3324,2,0.327,4.12,2,41840,75,326218,41066574,54.8,37.73,0.1582,0.0842,0.1696,0.177,0.2487,0.1622,6900,1,0,4.06607E+11,1.13424E+13,High Risk,0
10898,Office Support,29-1221.00,"Pediatricians, General",Governance,Entry (0-2 yrs),6,Master's,Amsterdam,Netherlands,1,Remote,1,Big Tech (FAANG+),134000,107200,160800,Mid ($100-150k),13.1,0,0,1,0,0,5,1,72,19.1,High,7,3595,7.5,2026,1,0,27.39,High,78.04,27.49,0.5313,0.8236,0.791,1,0.2858,5.13,2,60000,0.7804,544765,25958047,45.67,29.01,0.2585,0.091,0.0984,0.1673,0.2866,0.0983,Average,0,0,1.93166E+11,2.37401E+13,High Risk,0
10899,Office Support,49-9041.00,Industrial Machinery Mechanics,Infrastructure,Senior (6-9 yrs),6,Bootcamp/Self-taught,Bangalore,India,1,Remote,1,Enterprise (5000+),140000,112000,168000,Mid ($100-150k),11.6,0,1,1,0,1,6,1,85,15.4,High,7,5577,7.1,2026,1,1,43.61,Critical,86.12,29.45,0.5177,1,0.7355,3,0.2731,4.24,3,52340,67,372151,14914230,33.83,51.52,0.3714,0.1451,0.0639,0.1274,0.2385,0.0537,37800,0,1,97284273620,1.488E+13,High Risk,1
10900,Management,11-3121.00,Human Resources Managers,Security,Lead (10+ yrs),8,Master's,Singapore,Singapore,0,On-site,0,Enterprise (5000+),305000,244000,366000,Elite (>$300k),12.5,0,1,0,1,1,6,1,80,26.9,Medium,1,1567,8.1,2025,3,0,37.2,Low,17.26,70.33,0.1304,0.2903,0.5254,2,0.0318,6.63,4,113300,0.6,525946,33709353,65.48,45.59,0.4227,0.178,0.0312,0.0548,0.202,0.1113,14400,1,0,2.0532E+11,2.23348E+13,Low Risk,0
10901,Office Support,25-9049.00,"Teaching Assistants, All Other",AI Engineering,Mid (3-5 yrs),2,Bootcamp/Self-taught,Chicago,USA,1,Remote,1,SME (51-500),116000,92800,139200,Mid ($100-150k),9.7,0,0,1,0,1,5,1,82,20,Low,5,7203,7.6,2025,10,0,42.68,High,76.92,27.68,0.5605,0.7713,0.2661,3,0.2557,4.97,5,60000,0.7692,956465,28518294,61.87,0,0.3506,0.1943,0.0578,0.1021,0.1966,0.0985,Average,0,0,42723175636,2.38061E+13,High Risk,1
10902,Office Support,19-3011.00,Economists,Data Engineering,Senior (6-9 yrs),5,Master's,New York,USA,1,Remote,1,Mid-size (501-5000),263000,210400,315600,Senior ($200-300k),14,1,1,1,0,1,6,1,88,20.4,High,9,8917,7.7,2025,1,1,66.2,High,78.91,19.53,0.5975,0.8251,0.7317,1,0,5.48,5,104340,43,1290952,43554665,48.65,60.35,0.364,0.1634,0.04,0.1806,0.1783,0.0737,1800,1,0,1.89093E+11,2.40168E+13,High Risk,1
10903,Business & Financial,13-1111.00,Management Analysts,AI Engineering,Lead (10+ yrs),4,Bachelor's,San Francisco,USA,0,On-site,0,Mid-size (501-5000),348000,278400,417600,Elite (>$300k),10,1,1,1,1,1,7,1,96,34.2,High,1,7962,8,2025,12,0,42.35,Medium,32.57,48.79,0.2427,0.5013,0.4628,2,0.5647,7.84,5,83610,13,923183,33156385,64.84,30.08,0.3758,0.1444,0.1181,0.1669,0.0968,0.098,99900,1,0,4.27729E+11,1.18743E+13,Medium Risk,1
10904,Architecture & Engineering,17-2199.05,Mechatronics Engineers,Research,Lead (10+ yrs),9,PhD,Tokyo,Japan,0,On-site,0,Mid-size (501-5000),252000,201600,302400,Senior ($200-300k),12.6,1,1,0,0,0,4,0,88,18.5,Low,2,6012,8.5,2026,3,0,39.89,Low,0,70.4,0,0.196,0.161,2,0.2674,4.96,4,96980,-1,1907713,48079281,47.75,42.09,0.207,0.1349,0.1794,0.0621,0.2323,0.1842,11700,0,1,4.75893E+11,9.02125E+12,Low Risk,0
10905,Construction,47-2061.00,Construction Laborers,Security,Senior (6-9 yrs),9,Associate's,Zurich,Switzerland,0,On-site,0,Big Tech (FAANG+),251000,200800,301200,Senior ($200-300k),17.9,0,1,0,1,1,4,1,80,26,High,7,3458,6.4,2026,2,1,71.14,Low,10.13,36.29,0.0515,0.1657,0.377,3,0,6.99,2,35800,88,337673,23636535,61.51,33.19,0.3946,0.097,0.1097,0.1159,0.2131,0.0696,179300,1,1,4.46638E+11,2.04021E+13,Low Risk,0
10906,Office Support,53-2021.00,Air Traffic Controllers,AI Engineering,Mid (3-5 yrs),2,Bootcamp/Self-taught,Berlin,Germany,1,Remote,1,Big Tech (FAANG+),180000,144000,216000,Upper-Mid ($150-200k),11.7,0,0,0,0,0,4,1,95,26.2,High,8,2998,9,2026,1,0,70.32,High,75.91,26.72,0.6359,0.732,0.345,2,0.6727,6.41,3,124540,11,663566,40367471,65.47,43.78,0.486,0.0554,0.05,0.1643,0.1822,0.0621,2300,0,0,4.09838E+11,1.18866E+13,High Risk,1
10907,Technology/Computer,25-1065.00,"Political Science Teachers, Postsecondary",AI Engineering,Senior (6-9 yrs),9,Master's,Chicago,USA,1,Remote,1,Big Tech (FAANG+),374400,299520,449280,Elite (>$300k),13.5,0,0,0,1,0,4,1,96,51.4,High,8,1417,6.5,2026,2,1,27.39,Low,17.94,93.65,0.0983,0.136,0.2335,1,0.3237,11.63,5,83370,-1,91832,40176920,52.39,28.42,0.3291,0.1557,0.127,0.0526,0.1689,0.1667,1900,1,0,3.70866E+11,1.10542E+13,Low Risk,1
10908,Office Support,13-2061.00,Financial Examiners,AI Engineering,Lead (10+ yrs),8,Associate's,Bangalore,India,1,Remote,1,Mid-size (501-5000),145000,116000,174000,Mid ($100-150k),4.1,0,1,1,1,1,8,1,91,72.4,High,4,4341,7.7,2026,2,0,48.66,High,69.83,0,0.3721,0.7704,0.4948,2,0.11,14.89,4,80180,17,167474,30722352,34.52,78.05,0.322,0.1473,0.0904,0.2497,0.1284,0.0622,5200,1,0,3.0846E+11,1.02695E+13,High Risk,0
10909,Production,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",Product,Entry (0-2 yrs),10,Bachelor's,Chicago,USA,0,On-site,0,Enterprise (5000+),153000,122400,183600,Upper-Mid ($150-200k),11.8,1,1,0,1,0,5,1,85,14.3,High,8,487,6.8,2025,6,0,26.28,Low,24.04,17.82,0.1875,0.3397,0.8213,3,0.6093,4.04,2,34200,-1,1002850,18766650,54.93,76.32,0.3496,0.1314,0.1363,0.0934,0.1886,0.1007,2300,0,0,2.34904E+11,1.63737E+13,Low Risk,1
10910,Office Support,43-5052.00,Postal Service Mail Carriers,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,Chicago,USA,0,On-site,0,Mid-size (501-5000),103000,82400,123600,Mid ($100-150k),12.3,1,1,0,0,0,4,0,95,53.6,Medium,3,2866,9,2025,1,0,30.04,High,73.51,17.32,0.3784,0.5106,0.6951,4,0.2371,11.95,2,55210,68,1466284,21552466,52.11,64.45,0.1865,0.1659,0.1562,0.1644,0.27,0.0571,15500,0,0,3.62915E+11,1.64311E+13,High Risk,1
10911,Technology/Computer,15-1243.01,Data Warehousing Specialists,AI Engineering,Entry (0-2 yrs),9,Bachelor's,New York,USA,1,Remote,1,Mid-size (501-5000),170000,136000,204000,Upper-Mid ($150-200k),8.3,1,0,1,0,1,5,1,90,9.4,High,7,5803,7.4,2025,11,0,33.2,Medium,31.74,76.7,0.1922,0.2079,0.7871,2,0.5462,2.71,2,60000,0.3174,1743721,28885534,43.89,43.82,0.234,0.2348,0.0729,0.2415,0.0793,0.1375,Average,0,0,79641161875,2.35467E+13,Medium Risk,1
10912,Sales,41-3011.00,Advertising Sales Agents,Governance,Senior (6-9 yrs),6,Bachelor's,Austin,USA,0,On-site,0,Startup (1-50),137000,109600,164400,Mid ($100-150k),11.6,1,1,0,1,0,6,1,68,28.5,Low,4,194,7.6,2026,3,1,53.1,Low,22.82,40.98,0.1497,0.2773,0.3465,2,0.2556,6.86,4,51740,54,589981,23029584,31.92,26.31,0.3969,0.0438,0.0688,0.0841,0.2803,0.126,19500,0,0,3.95759E+11,2.41741E+13,Low Risk,0
10913,Architecture & Engineering,17-2051.00,Civil Engineers,Data Science,Mid (3-5 yrs),11,Associate's,London,UK,0,On-site,0,Startup (1-50),157000,125600,188400,Upper-Mid ($150-200k),8.4,1,1,0,1,1,6,1,90,24.5,Low,5,8959,8.9,2026,3,0,41.79,Low,0,63.44,0,0.0555,0.6442,1,0.0643,5.74,4,86640,1.9,465173,40377871,38.24,29.09,0.3042,0.1685,0.0678,0.1416,0.1947,0.1233,28300,0,1,59693743960,1.16339E+13,Low Risk,0
10914,Office Support,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,Los Angeles,USA,1,Remote,1,Big Tech (FAANG+),348000,278400,417600,Elite (>$300k),8.7,0,1,0,1,0,3,1,96,34.2,Low,1,2211,7,2025,11,1,54.67,High,76.2,18.78,0.501,0.8297,0.6903,2,0.3336,7.71,3,56070,63,1679715,10006907,70.27,58.52,0.4249,0.1102,0.1487,0.0444,0.1587,0.113,4600,0,0,35035140372,3.59098E+12,High Risk,1
10915,Office Support,19-4044.00,Hydrologic Technicians,Robotics,Lead (10+ yrs),8,Associate's,Amsterdam,Netherlands,1,Remote,1,Startup (1-50),155000,124000,186000,Upper-Mid ($150-200k),12.3,0,0,1,0,0,5,1,76,9.3,Medium,4,9287,7.4,2026,3,0,75.4,High,84.14,16.8,0.444,0.8032,0.6514,1,0.3025,3.09,1,60000,0.8414,1608262,35338535,29.51,23.48,0.2336,0.2602,0.1762,0.0848,0.1166,0.1286,Average,0,0,1.3889E+11,1.339E+13,High Risk,1
10916,Office Support,17-1022.00,Surveyors,Robotics,Senior (6-9 yrs),6,Bachelor's,Bangalore,India,0,On-site,0,Enterprise (5000+),125000,100000,150000,Mid ($100-150k),11.8,0,1,1,0,0,3,1,76,16.9,High,7,9403,9.4,2025,7,1,33.5,High,83.36,27.16,0.5845,0.8636,0.3345,2,0.4363,4.56,4,62580,38,1646517,7763278,54.88,78.9,0.3993,0.0415,0.1069,0.1452,0.1913,0.1157,4000,0,0,97447367456,1.72417E+13,High Risk,1
10917,Life/Physical Science,11-9121.01,Clinical Research Coordinators,Product,Entry (0-2 yrs),9,Associate's,Paris,France,1,Remote,1,Startup (1-50),140000,112000,168000,Mid ($100-150k),17.3,0,1,0,1,0,4,1,85,26.9,High,7,7748,6,2026,1,0,37.84,Low,6.23,70.07,0.0362,0.0941,0.2318,3,0.3626,7.11,4,123860,-1,940339,30943750,63.4,56.36,0.3773,0.214,0.1017,0.1358,0.1196,0.0516,6100,0,0,1.53714E+11,2.31722E+13,Low Risk,1
10918,Production,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",AI Engineering,Entry (0-2 yrs),3,Bachelor's,Berlin,Germany,0,On-site,0,Startup (1-50),150000,120000,180000,Mid ($100-150k),10.3,0,1,0,1,1,7,1,95,72,Medium,4,122,8.3,2026,1,0,42.99,Low,3.28,33.18,0.0231,0.0877,0.7037,2,0.2557,15.43,2,39180,84,665893,43986085,50.68,64.7,0.102,0.0665,0.1659,0.205,0.3669,0.0937,2800,0,0,3.97339E+11,1.49407E+13,Low Risk,0
10919,Production,43-2099.00,"Communications Equipment Operators, All Other",AI Engineering,Lead (10+ yrs),9,Master's,Berlin,Germany,0,On-site,0,Mid-size (501-5000),203000,162400,243600,Senior ($200-300k),7,0,0,1,1,0,6,1,87,15.8,High,5,8199,8.1,2025,10,0,69.18,Medium,31.97,48.5,0.2341,0.314,0.4534,2,0.1403,3.86,3,41050,-1,842623,46786164,44.32,28.5,0.159,0.3199,0.1017,0.1458,0.2126,0.0609,300,1,0,44197430919,9.85074E+12,Medium Risk,0
10920,Management,11-3051.03,Biofuels Production Managers,Business,Mid (3-5 yrs),7,Associate's,Boston,USA,1,Remote,1,Startup (1-50),110000,88000,132000,Mid ($100-150k),17.9,1,0,0,1,1,7,1,78,25,Medium,5,2728,7.4,2025,2,0,62.03,Low,4.3,74.27,0.0227,0,0.8642,1,0,6.79,4,103380,-1,1984553,3769402,26.23,51.84,0.31,0.1499,0.1703,0.0682,0.1595,0.142,13800,0,1,2.2978E+11,8.03459E+12,Low Risk,0
10921,Office Support,19-4043.00,"Geological Technicians, Except Hydrologic Technicians",AI Engineering,Entry (0-2 yrs),3,Bachelor's,Berlin,Germany,1,Remote,1,Startup (1-50),150000,120000,180000,Mid ($100-150k),10.3,0,0,0,1,1,4,1,95,72,Medium,2,6349,8.3,2026,1,0,20.52,High,80.58,19.91,0.4653,0.8051,0.813,1,0.065,15.43,3,60000,0.8058,1496929,41080631,45.84,50.64,0.3966,0.1631,0.1116,0.0591,0.1523,0.1174,Average,0,0,41261706618,2.49871E+13,High Risk,1
10922,Management,27-2012.05,Media Technical Directors/Managers,Data Science,Senior (6-9 yrs),3,Master's,Austin,USA,1,Remote,1,Mid-size (501-5000),192000,153600,230400,Upper-Mid ($150-200k),5.9,0,0,0,0,0,1,0,92,60.9,High,8,5104,6.9,2026,3,1,36.28,Low,16.81,72.05,0.1162,0.2404,0.5313,2,0.181,12.77,4,71680,-1,36119,36193733,43.26,55.33,0.4836,0.1364,0.0513,0.0836,0.1509,0.0941,16000,0,0,3.70616E+11,3.04891E+12,Low Risk,0
10923,Food Service,35-2014.00,"Cooks, Restaurant",AI Engineering,Mid (3-5 yrs),5,Associate's,Seattle,USA,0,On-site,0,Mid-size (501-5000),213000,170400,255600,Senior ($200-300k),9.5,0,0,0,1,1,6,1,96,32.8,Low,3,3895,8.6,2025,5,0,44.01,Low,0,11.94,0,0,0.423,1,0.1042,7.51,2,26530,96,1638214,1347536,48.77,53.91,0.2563,0.1124,0.0729,0.1765,0.2938,0.0881,243800,1,0,1.79267E+11,1.88402E+12,Low Risk,0
